,Unnamed: 0,smiles,logP,logD
7737,16857,Nc1cc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)cc(C(F)(F)F)c1,,0.2
7738,4423,CCN=c1nc(Cl)[nH]c(N(CC)CC)n1,3.34,
7739,5063,CCOc1ccc(NC(=O)OCCBr)cc1OCC,2.78,
7740,16345,Cc1onc(C(N)=O)c1C(=O)N=c1[nH]ccs1,,1.63
7741,5072,CCOc1ccc(O)cc1,1.81,
7742,9459,Clc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,5.18,
7743,15146,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3c(F)cccn23)c(Cl)c[nH]1,,3.5
7744,9035,Cc1cncc(C#N)n1,0.44,
7745,15619,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,,2.91
7746,6945,CON=CCCc1ccccc1,2.14,
7747,14167,CCC(C)(CC)CC(c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,,1.97
7748,10844,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,-0.54,
7749,13817,CC(=O)Nc1cccc(N=c2nc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)nc[nH]2)c1C,,4.4
7750,10214,N=c1[nH]cnc2c1nc(Br)n2C1OC2CO[PH](=O)(=O)OC2C1O,-2.27,
7751,11038,Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,1.03,
7752,15996,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,,3.6
7753,13976,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cncc4ccccc34)sc21,,1.74
7754,6812,COCC(F)Cn1ccnc1[N+](=O)[O-],0.18,
7755,11029,Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2Cl)cc1,3.12,
7756,11300,O=C(Cn1ccnc1[N+](=O)[O-])N(CO)CO,-1.59,
7757,16937,O=C(COc1ccccc1O)NC1CCCC1,,2.31
7758,1286,CC(=O)n1ccnc1,-0.34,
7759,8155,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl,0.85,
7760,12775,O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCCc3ccccc3)c2s1,2.22,2.22
7761,9066,Cc1nc(=N)c2ncn(C3OC(CO)CC3F)c2[nH]1,0.12,
7762,7430,COc1ccc(CCNCC(O)COc2ccc(COCc3ncc[nH]3)cc2)cc1OC,1.29,
7763,6865,COCCOCCOc1cccc(OCCOCCOC)c1,0.86,
7764,10435,NC(=O)Nc1ccc(F)cc1,1.04,
7765,11932,O=C(c1c(F)cccc1F)N1CCCC1,1.88,
7766,9576,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,7.25,
7767,8954,Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,-0.16,
7768,10862,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(C(Cl)Cl)N2,0.51,
7769,2499,CC1CN(C)CC(O)(c2ccccc2)O1,1.79,
7770,16489,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,,1.42
7771,8366,Cc1cc(C)n2c(SCc3ccc(C(=O)c4ccccc4)cc3)nnc2n1,4.43,
7772,1771,CC(C)COC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.01,
7773,5823,CN(CCCNCCc1ccc(O)c2[nH]c(=O)sc12)S(=O)(=O)CCOCCc1ccccc1,1.24,
7774,11188,O=C(CCn1cnc([N+](=O)[O-])n1)NCCO,-1.32,
7775,1868,CC(C)NCC(O)c1ccc2ccccc2c1,3.0,
7776,17079,O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,,1.9
7777,5234,CCc1cc(NC(C)=O)cc(CC)c1O,1.87,
7778,6907,CON(C)C(=O)Nc1ccc(Br)cc1,2.38,
7779,15695,C[C@@](O)(C(=O)Nc1ccc(S(=O)(=O)NCCN2CCOCC2)cc1Cl)C(F)(F)F,,2.14
7780,16561,N#Cc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,,2.86
7781,4442,CCNC(=O)NN,-1.62,
7782,5616,CN(C)C=C[N+](=O)[O-],-0.8,
7783,16839,NCc1nc2ccccc2[nH]1,,0.4
7784,4688,CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)c2ccccc2)cc1,3.0,
7785,2468,CC1CCC2C(C)C(OC(=O)Oc3ccccc3)OC3OC4(C)CCC1C32OO4,4.41,
7786,4593,CCOC(=O)C(Cc1cccc([N+](=O)[O-])c1)=NC=O,2.05,
7787,17356,O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1,,2.9
7788,9433,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.79,
7789,5843,CN(Cc1ccc(Cl)cc1)N=O,2.19,
7790,6183,CNC(=O)Oc1ccc(S(C)(=O)=O)cc1,0.34,
7791,16572,N#Cc1cccc(-c2ccc(C3(CNC(=O)Nc4cc(Cl)cc(Cl)c4)CCN(CC4CC4)CC3)cc2)c1,,3.37
7792,801,CC(=O)NCCn1c([N+](=O)[O-])cnc1C,-0.47,
7793,8285,Cc1cc(=O)[nH]c(C(C)C)n1,0.55,
7794,12134,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2.47,2.41
7795,1085,CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,4.08,
7796,9185,Cc1occc(=O)c1O,0.09,
7797,12168,O=C1Nc2ccccc2CC1c1ccccc1,2.93,
7798,17180,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,,-0.69
7799,14804,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,3.24
7800,11291,O=C(Cc1coc2cc3c(cc12)CCC3)OC1CCCCC1=O,4.43,
7801,9739,Cn1cccc1C(N)=O,0.45,
7802,16164,Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,0.35
7803,4092,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,3.77,
7804,4234,CCN(CC)CC(=O)NC1c2ccccc2-c2ccccc21,3.64,
7805,13792,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,,2.9
7806,12369,O=S(=O)(Nc1ccc(F)cc1)C(F)(F)F,3.25,
7807,6123,CNC(=O)OCc1ccccc1,1.68,
7808,3651,CCCCN(CC)N=O,1.63,
7809,2434,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl,2.61,
7810,3104,CCCC(CC(C)=O)C(=O)O,1.31,
7811,12853,O=c1cc(-c2ccc([N+](=O)[O-])o2)sc(=O)[nH]1,0.55,
7812,11151,O=C(C=Cc1ccccc1)Nc1ccccc1,3.61,
7813,7056,COc1c(OCc2ccccc2)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCc1ccccc1,3.89,
7814,16818,NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1,,1.7
7815,9818,FC(F)(F)c1nc2ccncc2[nH]1,0.94,
7816,9608,Clc1cccc(Oc2ccccc2)c1Cl,5.0,
7817,8519,Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,2.16,
7818,4716,CCOC(=O)Cn1cnc(I)c1[N+](=O)[O-],0.93,
7819,4199,CCN(CC)C(=O)N(CC)N=O,1.54,
7820,1219,CC(=O)c1ccc(S(N)(=O)=O)cc1,0.2,
7821,11825,O=C(O)c1cccc(Br)c1,2.87,
7822,6855,COCCOC,-0.21,
7823,15315,COc1ccc(-c2cc(=NC(=O)Cc3ccc4ccccc4c3)[nH][nH]2)cc1OC,,3.1
7824,17044,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,,2.71
7825,3961,CCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.1,
7826,17300,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(F)cc54)CC3)nc2N1,,0.9
7827,10651,NCC(O)c1ccc(O)cc1,-0.9,
7828,11531,O=C(O)C1COc2ccccc2O1,1.4,
7829,13622,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,4.31,
7830,13457,c1ccc(-c2ncnc3ccccc23)cc1,2.71,
7831,8368,Cc1cc(C)n2nc(SCC(=O)NCCNC(=O)CSc3nc4nc(C)cc(C)n4n3)nc2n1,0.82,
7832,12665,O=[N+]([O-])c1cncn1CCN1CCOCC1,0.07,
7833,13447,c1ccc(-c2cnccn2)cc1,2.07,
7834,14312,CCCSc1nc(N2CCOCC2)ccc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,,3.2
7835,668,CC(=O)N=c1[nH]c2cc3sc(=NC(C)=O)[nH]c3cc2s1,3.13,
7836,1029,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,1.23,
7837,3946,CCCN=C(N)N=C(N)Nc1ccc(Cl)cc1,2.63,
7838,6878,COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.96,
7839,15492,COc1cccc(-c2ccc(/C=C3\SC(=S)N(C(Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,,1.5
7840,900,CC(=O)Nc1ccc(C(F)(F)F)cc1,2.52,
7841,17070,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,1.79
7842,3748,CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.72,
7843,3980,CCCNC(C)C(=O)Nc1ccccc1C,2.11,
7844,10689,NCCc1ccncc1,-0.01,
7845,6619,COC(=O)c1ccc(C(=O)OC)cc1,2.25,
7846,17442,O=c1[nH]nc(Cc2ccc(F)c(-n3c(O)ccc3O)c2)c2ccccc12,,1.0
7847,13525,c1ccc(Sc2ccccc2)cc1,4.45,
7848,11630,O=C(O)CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,-0.71,
7849,6449,COC(=O)C1C(C=C(Cl)Cl)C1(C)C,3.63,
7850,5894,CN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.44,
7851,1228,CC(=O)c1ccc2ncccc2c1,1.58,
7852,8936,Cc1ccccc1N,1.32,
7853,11683,O=C(O)COc1ccccc1Cl,1.86,
7854,14185,CCC(CC)n1[nH]c(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,,1.88
7855,3996,CCCOC(=O)C(C(=O)OCCC)=C1SC=CS1,3.93,
7856,6307,CNCCNC,-0.62,
7857,4465,CCNC(=O)c1ccoc1,0.72,
7858,1850,CC(C)NCC(O)COCCCc1ccccc1,1.94,
7859,12201,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,2.85,
7860,14962,CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,,2.77
7861,16570,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,,0.05
7862,13812,CC(=O)Nc1ccc2ccn(-c3cc(=NCCCN(C)C)n4[nH]cc(C#N)c4n3)c2c1,,1.62
7863,4407,CCN=c1[nH]c(Cl)nc(=NCC2CC2)[nH]1,2.85,
7864,7876,COc1cnc(Cl)cn1,1.52,
7865,7890,COc1cnnc2ccccc12,1.41,
7866,5802,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,6.0,2.83
7867,14410,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,,0.77
7868,2187,CC1(C)C=C2C(C(=O)C1)[C@@H](c1cccc(Cl)c1)C(C#N)C(=N)N2c1c(F)cccc1F,5.04,
7869,56,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,3.0,
7870,12513,O=[N+]([O-])c1cc(F)ccc1F,1.86,
7871,12902,O=c1cn[nH]c2ccccc12,0.82,
7872,3784,CCCCOc1c(OC)cc(CCN)cc1OC,2.32,
7873,12749,O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCc3cccc4ccccc34)c2s1,1.69,1.69
7874,9174,Cc1nonc1C,0.71,
7875,16862,Nc1ccc(OCc2ccccc2)cc1,,2.2
7876,11735,O=C(O)Cc1ccccc1F,1.5,
7877,7067,COc1cc(-n2c(C)cc(=O)n2C)nc(C)n1,0.38,
7878,7949,CS(=O)(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.32,
7879,4999,CCOS(=O)(=O)c1cccc2c1C(C)(C)CO2,2.41,
7880,11968,O=C(c1ccccn1)n1c(=O)[nH]cc(F)c1=O,-0.06,
7881,14040,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)CC3,,4.1
7882,12486,O=[N+]([O-])c1c[nH]c(=NC(CO)C(O)CO)cn1,-0.89,
7883,370,C=CCCCCCCCC,5.7,
7884,7265,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.72,
7885,11799,O=C(O)c1ccc(Cl)cc1Nc1ccc(Cl)cc1,4.97,
7886,1244,CC(=O)c1cccc(Nc2ccccc2C(=O)O)c1,4.07,
7887,721,CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,-0.6,
7888,3588,CCCCCOC(=O)c1ccc(N)cc1,3.48,
7889,11240,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCCO,0.5,
7890,1809,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3.0,
7891,15558,COc1cnc(-c2ccccn2)nc1Oc1ccc(F)cc1F,,3.1
7892,11827,O=C(O)c1cccc(C(F)(F)F)c1,2.95,
7893,8724,Cc1ccc2c(=O)[nH]c(=O)[nH]c2c1,0.55,
7894,11782,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.7,
7895,14344,CCCc1cc(=O)[nH]c(=S)[nH]1,,0.7
7896,3236,CCCCCC(=O)NN,0.48,
7897,6288,CNC1CCc2ccccc2C1,2.38,
7898,7532,COc1ccc(OCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,2.76,
7899,3899,CCCN(CCC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,4.04,
7900,15750,C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,,2.38
7901,15703,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=N)[nH]c12,,3.22
7902,7433,COc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,4.43,
7903,1358,CC(C)(C)C(=O)OCn1ncc2c(=O)[nH]cnc21,1.07,
7904,339,C=CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,1.37,
7905,7584,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,2.23,
7906,13628,c1ccc2ncccc2c1,2.03,2.09
7907,4226,CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C,2.63,
7908,15664,C[C@@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,,3.49
7909,12949,OC(Cn1ccnc1)(c1ccc(-c2cccnc2)cc1)c1ccc(F)cc1F,3.31,
7910,15675,C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,,3.0
7911,8733,Cc1ccc2c(c1)C(NC(=O)CN1CCCCC1)CO2,2.78,
7912,13010,OCC(O)C(O)C(O)C(O)CO,-3.1,
7913,9679,Cn1c(=O)ccc2ccccc21,1.45,
7914,579,CC(=O)C=Cc1ccc(C)cc1,2.65,
7915,12035,O=C1C=NC(c2ccccc2)c2cc(F)ccc2N1,2.32,
7916,14430,CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,,3.9
7917,11356,O=C(NC1CC1)c1ccc(COc2c(F)c(F)cc(F)c2F)o1,3.54,
7918,8202,Cc1c(C=O)no[n+]1[O-],1.02,
7919,11289,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)O[Na],0.7,
7920,5408,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-1.03,-0.87
7921,6309,CNCCOc1cc(C)c(O)cc1C(C)C,2.35,
7922,10383,NC(=O)CF,-1.05,
7923,1624,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN)C(=O)O,0.51,
7924,15390,COc1ccc(Cc2c(N)[nH][nH]c2=N)cc1,,0.2
7925,2423,CC1CC(C)(C)CC(c2ccccc2)(N2CCCCC2)C1,6.35,
7926,14883,CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,,3.0
7927,2448,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,2.35,
7928,6772,COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.75,
7929,6996,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.78,
7930,13007,OCC(F)(F)C(F)(F)C(F)(F)F,1.94,
7931,15560,COc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,,3.8
7932,1673,CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,0.26,
7933,2202,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.29,
7934,4054,CCCOc1ccc(O)cc1,2.33,
7935,6074,CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,3.58,
7936,9688,Cn1c(C(C#N)C(=O)C(Sc2ccccc2)c2ccccc2)nc2ccccc21,5.28,
7937,1336,CC(C)(C)C(=O)C(C#N)=NNc1cccc(Cl)c1,4.62,
7938,5272,CCc1ccc(OC(=O)N(C)C)cc1,2.55,
7939,4258,CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.97,
7940,4927,CCOP(=O)(OCC)Oc1ccc(SC)c(C)c1,3.28,
7941,17258,O=C(c1ccc(F)cc1)C1CCN(C(=O)NCc2ccccc2)CC1,,3.15
7942,10999,Nc1ccc(Oc2ccc(N)cc2)cc1,1.36,
7943,16889,O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,,3.85
7944,8729,Cc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.62,
7945,13452,c1ccc(-c2nc[nH]n2)cc1,1.54,
7946,10022,N#Cc1ccc(C(=O)O)cc1,1.56,
7947,11287,O=C(Cc1ccccc1)c1ccncc1,1.35,
7948,10001,N#C[C@@H](Cc1cccs1)c1ncc(C(F)(F)F)cc1Cl,4.09,
7949,3499,CCCCCCNC(=O)C=Cc1ccc(O)c(O)c1,3.37,
7950,12376,O=S(=O)(Nc1cccc(O)c1)C(F)(F)F,2.51,
7951,1251,CC(=O)c1ccccc1,1.58,
7952,3919,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],3.73,
7953,10253,N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,6.47,
7954,14412,CCN(CC)C(C)C(=O)c1ccccc1,,1.18
7955,8415,Cc1cc(O)c(C)c(C)c1O,1.69,
7956,13656,c1cnc2c(c1)cc1ccc3cccc4ccc2c1c34,5.53,
7957,13339,S=C=Nc1ccc(N=Nc2ccccc2)cc1,5.55,
7958,4791,CCOC(=O)c1ccc(N)cc1,1.86,1.83
7959,17405,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,,-0.25
7960,17249,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC(O)CC1,,1.89
7961,15006,COCCC(=O)N(C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,3.23
7962,415,C=CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.75,
7963,10047,N#Cc1cccc(-n2c(O)ccc2O)c1,0.02,
7964,9053,Cc1cscn1,0.97,
7965,11787,O=C(O)c1cc([N+](=O)[O-])ccc1O,2.34,
7966,13907,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F,,0.35
7967,8117,C[C@@H]1CCCCN1C(=O)CCCCC(=O)N1CCCC[C@H]1C,3.42,
7968,14418,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,,0.72
7969,14171,CCC(C)NC(=O)c1c(C)[nH]n(-c2ccccc2)c1=NS(=O)(=O)c1ccc(C)cc1,,0.66
7970,1838,CC(C)NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,
7971,12033,O=C1C=NC(c2ccccc2)c2cc(C(F)(F)F)ccc2N1,3.1,
7972,10514,NC(=O)c1ccccc1NCCO,-0.05,
7973,10412,NC(=O)N=c1[nH]c(-c2ccccc2)no1,1.76,
7974,14812,CN1CCN(S(=O)(=O)c2ccc(-c3c[nH]c(=N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,,3.25
7975,7610,COc1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cc(OC)ccc4n4c(Cl)ccc34)CC1)c1ccc(Cl)n12,5.74,
7976,1230,CC(=O)c1cccc(-n2c(O)c3c(c2O)[C@@H]2C=C[C@H]3C2=C(c2ccc(C)cc2)c2ccc(C)cc2)c1,6.25,
7977,15332,COc1ccc(-c2cncc(CNC3CCCC3)n2)c(OC)c1,,2.14
7978,10228,N=c1[nH]cnc2c1ncn2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.15,
7979,4138,CCCc1cccc(OCC(=O)O)c1,2.71,
7980,16775,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1,,1.55
7981,15057,COC[C@H](C)Oc1cc(Oc2ccccc2)cc(C(=O)N=c2ccc(C(=O)O)c[nH]2)c1,,0.95
7982,6280,CNC12CCCCC1c1ccccc1C2,3.43,
7983,5289,CCc1ccc2ccccc2c1,4.38,
7984,14925,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccc(O)cc2)C1)C(C)(C)C,,0.77
7985,149,C#CCn1cncc1[N+](=O)[O-],0.52,
7986,3841,CCCCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-0.05,
7987,8455,Cc1cc2ccccc2s1,3.71,
7988,17237,O=C(Oc1ccccc1)N1CCOCC1,,1.3
7989,13971,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,,1.71
7990,15887,Cc1cc(=Nc2cc(N3CCOCC3)[nH]c(=NC(C)c3ncc(F)cn3)n2)[nH][nH]1,,1.91
7991,16955,O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,,3.54
7992,14321,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,,2.85
7993,8226,Cc1c(N(C)C)c(=O)[nH]c(=O)n1-c1ccccc1,1.4,
7994,10082,N#Cc1cnc2ccccc2c1,1.57,
7995,3889,CCCN(C)N=Nc1ccc(C(N)=O)cc1,2.17,
7996,3782,CCCCOP(C)(=O)OCCCC,3.26,
7997,15471,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)=O)CC4)nn3)c2c1,,1.3
7998,7984,CS(=O)c1sc(C#N)c(Cl)c1C#N,2.15,
7999,11054,Nc1ccc2c(c1)Cc1cc(Br)ccc1-2,3.92,
8000,4040,CCCOP(C)(=S)OCCC,3.26,
8001,16314,Cc1ncc(-c2cc[nH]c(=Nc3ccccc3)n2)n1C(C)C,,3.58
8002,854,CC(=O)Nc1cc(C(C)(C)C)c(O)cc1C,2.18,
8003,8626,Cc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1,1.23,
8004,8981,Cc1ccnc2c(O)cccc12,2.41,
8005,4934,CCOP(=O)(OCC)SCS(=O)(=O)C(C)(C)C,2.76,
8006,15448,COc1ccc2[nH]c3c(c2c1)CN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)CC3,,2.4
8007,11426,O=C(Nc1ccc(Cl)c(Cl)c1)C1CCCC1,4.47,
8008,10118,N=C(N)c1ccccc1,0.65,
8009,12679,O=[N+]([O-])c1nccn1CC(O)COCC(F)(F)F,0.52,
8010,3481,CCCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.51,
8011,2741,CCC(C)C(N)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(=O)O)C(C)CC,-2.82,
8012,4565,CCOC(=O)C(C)NC(=O)CCCCSc1ncnc2[nH]cnc12,1.51,
8013,16944,O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,,1.33
8014,6557,COC(=O)Nc1cccc(F)c1,2.21,
8015,538,CC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,5.08,
8016,6725,COC(OC)OC,0.25,
8017,1488,CC(C)(C)c1cc(C2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1,6.86,
8018,11532,O=C(O)C1Cc2cc(Cl)ccc2O1,2.11,
8019,16682,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,,0.9
8020,2176,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,6.8,
8021,13531,c1ccc2c(N3CCCCC3)ncnc2c1,2.92,
8022,4567,CCOC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.53,
8023,16553,N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,,2.9
8024,15380,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,,2.5
8025,17598,c1cnc2cccnc2c1,,0.89
8026,16440,Cn1cncc1-c1c2c(=O)n(C3CC3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.53
8027,3607,CCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,4.97,
8028,829,CC(=O)NNC(=O)Nc1ccccc1,0.25,
8029,6321,CNP(=O)(OC)Oc1ccc(Cl)cc1Cl,2.41,
8030,8784,Cc1cccc(C(=O)c2ccc3n2CCC3C(=O)O)c1,3.23,
8031,17241,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCO2)CC1,,0.9
8032,1194,CC(=O)c1ccc(C(C)=O)cc1,1.34,
