,smiles,pH,logD
2093,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.4,3.17
2094,COc1ccc(-c2ccccc2)cc1N1CC(=O)NS1(=O)=O,7.4,-1.01
2095,CNC(C)C(=O)NC(C(=O)N[C@H]1CCN(CCc2ccccc2)C1)C1CCCCC1,7.4,1.65
2096,C[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4,3.3
2097,N=c1[nH]c2ccc(F)cc2s1,7.4,2.2
2098,O=S(=O)(N=c1[nH]ccs1)c1cc(Cl)ccc1Cl,7.4,1.14
2099,O=C(Nc1ccc(N2CCOCC2)nc1)c1n[nH]c(=Nc2ccc(F)cc2)o1,7.4,3.0
2100,CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,7.4,1.67
2101,Clc1cccc2[nH]ncc12,7.4,2.5
2102,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,7.4,1.78
2103,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C1CCC[NH2+]1)C(=O)[O-],7.0,-1.64
2104,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,7.4,3.4
2105,Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1,7.4,1.07
2106,CC(C)CCCC(C)/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,7.4,1.58
2107,CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,0.54
2108,c1cc(N=c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)[nH]2)c2c[nH]nc2c1,7.4,3.05
2109,O=C1Nc2ccccc2C1(O)c1ccccc1,7.4,1.71
2110,N=c1[nH]c(=Nc2cccc(Br)c2)c2[nH]cnc2[nH]1,7.4,3.04
2111,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cc(O)cc(C(F)(F)F)c1,7.4,0.8
2112,NC(=O)c1cccc(N[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.01
2113,O=C(Cc1cc(=Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)[nH][nH]1)Nc1cccc(F)c1F,7.4,2.08
2114,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,7.4,1.42
2115,O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,7.4,2.0
2116,CC[C@H](C)C([NH3+])C(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)[O-],7.0,-1.78
2117,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3c(CO)cccn23)c(Cl)c[nH]1,7.4,3.1
2118,O=S(=O)(Nc1ccccc1-c1ccccc1)c1ccccc1,7.4,3.96
2119,Cc1nc(-c2csc(=NC(=N)N)[nH]2)c[nH]1,7.4,0.74
2120,CS(=O)(=O)Nc1cc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc(C(N)=O)c1,7.4,2.28
2121,Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.4,2.83
2122,Cn1cc(OC(=O)c2ccccc2)cc1O,7.4,2.34
2123,CN1C(=O)C(NC(=O)Nc2cccc(CN=c3nn[nH][nH]3)c2)N=C(c2ccccc2)c2ccccc21,7.4,1.47
2124,NC(=O)c1ccc(=O)n(Cc2ccc(Cl)cc2Cl)c1,7.4,2.36
2125,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,7.4,0.71
2126,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,7.4,3.0
2127,CC(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@@H](C)C(=O)NC(C)(C)C,7.2,-0.48
2128,COc1ccc(OC)c(-c2cccc3c(=N)c(C(=O)NC(C)C)n[nH]c23)c1,7.4,3.65
2129,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,7.4,3.5
2130,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,7.4,0.83
2131,COc1ccc2cc(C(C)C(=O)O)ccc2c1,7.4,0.2
2132,OC1(C#Cc2ccc(-c3ccccc3)cc2)CN2CCC1CC2,7.4,3.14
2133,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,7.4,1.19
2134,CC(C)CC(N)C(=O)NC(C(=O)NC(CC(C)C)C(=O)O)C(C)C,7.4,-1.17
2135,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21,7.4,4.05
2136,CC(C)C[C@H](CO)N=c1[nH]c(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12,7.4,4.3
2137,Cc1ccnc2[nH]c(Cc3nc4cc(C(N)=NO)ccc4[nH]3)nc12,7.4,1.0
2138,CCC(c1ccccn1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,0.8
2139,O=C(O)Cn1cc(C(=O)c2ccccc2)c2ccccc21,7.4,-0.2775
2140,CCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)C,7.4,2.55
2141,O=C(O)C(Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,7.4,0.8
2142,Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccccc1,7.4,1.15
2143,CCCCCC(C)NCc1coc(-c2ccc(OC(C)C)cc2)n1,7.4,4.56
2144,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,7.4,6.0625
2145,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,7.4,3.36
2146,Fc1ccc(-c2cn3ccccc3n2)cc1,7.4,3.1
2147,CC(=O)Nc1ccc2c(c1)c(-c1cc(=NC3CC3)n3[nH]cc(C#N)c3n1)cn2CCCO,7.4,2.48
2148,Cc1ccc(CO)cc1N(c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)C(C)C,7.4,3.9
2149,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,7.4,1.79
2150,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,7.4,2.81
2151,Cc1cc(=Nc2[nH]c(=NC(C)c3ccc(F)cn3)c(C#N)nc2C)[nH][nH]1,7.4,2.61
2152,CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,7.4,1.3
2153,Cc1cccc(Cl)c1CNC(=O)Nc1ccsc1-c1nc(=O)c(O)c(C(=O)O)[nH]1,7.4,0.6
2154,CN=c1c(Br)c[nH]c2[nH]c(-c3cnn(C4CCN(C)CC4)c3)nc12,7.4,2.5
2155,O=C(O)Cc1ccc(C(=O)c2ccccc2)[nH]1,7.4,-0.8300000000000001
2156,O=C(O)c1[nH]c(-c2nccs2)nc(=O)c1O,7.4,-2.12
2157,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.4,2.42
2158,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2c[nH]c(=NC(CCO)CCO)nc21,7.4,1.5
2159,N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)[nH]c2ccncc2c1=O,7.4,2.0
2160,N=C(N)c1cc2c(-c3ccccc3)cccc2s1,7.4,1.27
2161,Cc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)[nH][nH]1,7.4,2.61
2162,c1ccc2c(-c3ccc(CNCC4CCNC4)cc3)cncc2c1,7.4,1.52
2163,Cc1c(-c2ccc(O)cc2)n(C)c2ccc(O)cc12,7.4,3.8
2164,O=C(O)c1[nH]c2ccccc2c1CCCOc1cccc2ccccc12,7.4,2.75
2165,Cc1[nH]c2ncnn2c(=O)c1CCOC(=O)c1ccccc1F,7.4,0.99
2166,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O,7.0,-1.3
2167,CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,7.4,-0.66
2168,COc1cccc(C(=O)NCCCOc2cccc3ccc(=N)[nH]c23)c1,7.4,2.46
2169,CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccccc5c4c3)CC2)c2ccccc21,7.4,2.96
2170,CC(C)N1CCNC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,7.4,2.21
2171,CC(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(C(=O)N(C)[C@@H](CC(C)C)C(N)=O)C(C)C,7.4,2.42
2172,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl,7.4,2.18
2173,O=C(NCc1ccc(F)cc1)C(Cc1ccccc1)C(O)=NO,7.4,1.2
2174,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)[C@@H]([NH3+])CC(C)C)C(=O)[O-],7.0,-0.92
2175,N=c1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)c[nH]n1-c1ccc(F)cc1,7.4,1.91
2176,CCCCCc1cc(=O)[nH]c(=N)[nH]1,7.4,1.62
2177,Cc1ccc(S(=O)(=O)N=c2c(C(=O)NCC(C)(C)C)c(C)[nH]n2-c2ccccc2)cc1,7.4,1.46
2178,c1ccc(N=c2cc(Nc3ccccc3)[nH][nH]2)cc1,7.4,3.8
2179,O=c1[nH]c(O)cn1/N=C/c1ccc([N+](=O)[O-])o1,7.4,-0.26
2180,CCCc1c(OCc2cccc(NC(=O)c3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O,7.4,1.9
2181,NC(=O)CCC(NC(=O)C(CO)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(CC(=O)O)C(=O)NCC(N)=O,7.0,-2.4
2182,CN(c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,7.4,3.23
2183,OC[C@H]1O[C@H](O[C@]2(CO[C@]3(CO[C@]4(CO[C@]5(CO[C@]6(CO[C@]7(CO[C@]8(CO[C@]9(CO[C@]%10(CO[C@]%11(CO[C@]%12(CO[C@]%13(CO[C@]%14(CO[C@]%15(CO[C@]%16(CO[C@]%17(CO[C@]%18(CO[C@]%19(CO[C@]%20(CO[C@]%21(CO[C@]%22(CO[C@]%23(CO[C@]%24(CO[C@]%25(CO[C@]%26(CO[C@]%27(CO[C@]%28(CO[C@]%29(CO[C@]%30(CO[C@]%31(CO[C@]%32(CO[C@]%33(CO[C@]%34(CO[C@]%35(CO[C@]%36(CO[C@]%37(CO[C@]%38(CO)O[C@H](CO)[C@@H](O)[C@@H]%38O)O[C@H](CO)[C@@H](O)[C@@H]%37O)O[C@H](CO)[C@@H](O)[C@@H]%36O)O[C@H](CO)[C@@H](O)[C@@H]%35O)O[C@H](CO)[C@@H](O)[C@@H]%34O)O[C@H](CO)[C@@H](O)[C@@H]%33O)O[C@H](CO)[C@@H](O)[C@@H]%32O)O[C@H](CO)[C@@H](O)[C@@H]%31O)O[C@H](CO)[C@@H](O)[C@@H]%30O)O[C@H](CO)[C@@H](O)[C@@H]%29O)O[C@H](CO)[C@@H](O)[C@@H]%28O)O[C@H](CO)[C@@H](O)[C@@H]%27O)O[C@H](CO)[C@@H](O)[C@@H]%26O)O[C@H](CO)[C@@H](O)[C@@H]%25O)O[C@H](CO)[C@@H](O)[C@@H]%24O)O[C@H](CO)[C@@H](O)[C@@H]%23O)O[C@H](CO)[C@@H](O)[C@@H]%22O)O[C@H](CO)[C@@H](O)[C@@H]%21O)O[C@H](CO)[C@@H](O)[C@@H]%20O)O[C@H](CO)[C@@H](O)[C@@H]%19O)O[C@H](CO)[C@@H](O)[C@@H]%18O)O[C@H](CO)[C@@H](O)[C@@H]%17O)O[C@H](CO)[C@@H](O)[C@@H]%16O)O[C@H](CO)[C@@H](O)[C@@H]%15O)O[C@H](CO)[C@@H](O)[C@@H]%14O)O[C@H](CO)[C@@H](O)[C@@H]%13O)O[C@H](CO)[C@@H](O)[C@@H]%12O)O[C@H](CO)[C@@H](O)[C@@H]%11O)O[C@H](CO)[C@@H](O)[C@@H]%10O)O[C@H](CO)[C@@H](O)[C@@H]9O)O[C@H](CO)[C@@H](O)[C@@H]8O)O[C@H](CO)[C@@H](O)[C@@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@@H](O)[C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,7.4,-3.0
2184,CCn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,7.4,3.75
2185,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CC[N+](=O)[O-])CC3)c(F)cc2c1=O,7.4,0.22
2186,C=CCN(CC=C)c1ccc(=Nn2c(C)ccc2C)[nH]n1,7.4,1.7
2187,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,7.4,4.2799999999999985
2188,c1ccc2sc(C3CCCNC3)nc2c1,7.4,1.0
2189,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,7.4,2.19
2190,CN(C)C[C@H](O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,7.4,2.19
2191,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,7.4,2.14
2192,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,7.4,4.46
2193,NC(=O)c1cccc(C[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.19
2194,NC(=O)c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,7.4,1.1
2195,COc1cccc(N(C)c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)n1,7.4,3.37
2196,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccccc1,7.4,3.38
2197,CN1CCN(CCOc2[nH]nc3[nH]cnc(=Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.4,2.45
2198,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,7.4,3.4
2199,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,7.4,2.75
2200,O=C(O)c1cccc(Cc2ncccn2)c1,7.4,-1.98
2201,O=C(CC1CCCCC1)Nc1c(Cl)ccc2[nH]c(=NCCCO)ccc12,7.4,3.29
2202,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=Nc2ccccc2)o1,7.4,3.15
2203,C[C@H](CN(C)C(=O)CO)Oc1cccc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.4,3.22
2204,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,7.4,0.3
2205,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl,7.4,2.83
2206,COc1ccc(OCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,7.4,3.7
2207,Cc1ccc2[nH]c(=O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1,7.4,3.4
2208,Cc1csc(=NC(=O)c2cc(Sc3nncn3C)ccc2N)[nH]1,7.4,2.3
2209,Cc1ccc(F)c(N=c2cc[nH]c(=Nc3ccc(S(N)(=O)=O)cc3)[nH]2)c1,7.4,3.1
2210,Cc1ccc(-n2[nH]c(=O)c3cccnc32)cc1,7.4,2.1
2211,CC[C@H](C)C(NC(=O)C(CC(C)C)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(N)=O)C(C)C,7.4,2.35
2212,CCCSc1ncccc1C(=O)N[C@H]1[C@H]2CC3C[C@@H]1C[C@](O)(C3)C2,7.4,2.27
2213,COc1cc(F)ccc1-c1cc(CNC2CCCC2)ccn1,7.4,1.71
2214,O=S(=O)(N=c1[nH]cns1)c1cc(F)c(Oc2ccc(Cl)cc2-c2ccnn2C2CNC2)cc1F,7.4,1.0
2215,CC(C)CC(NC(=O)[C@@H]([NH3+])CC(C)C)C(=O)[O-],7.0,-1.46
2216,CCC(C)C(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCSC)NC(=O)[C@@H]([NH3+])C(C)C)C(=O)[O-],7.0,-0.63
2217,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,7.4,4.42
2218,C#CCN(c1cc(=Nc2ccc(OCC(O)CN(C)C)cc2)[nH]cn1)c1cc(Cl)ccc1Cl,7.4,2.8
2219,N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1,7.4,2.2
2220,CN1[C@@H]2CC[C@@H]1[C@@H](c1cnc(Cl)c(-c3ccc(F)nc3)c1)C2,7.4,1.42
2221,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(=N)[nH]n3c2)c1,7.4,1.41
2222,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,7.4,1.5
2223,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,7.4,2.41
2224,NC(=O)c1ccc(Br)cc1,7.4,1.75
2225,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3cc(CO)ccn23)c(Cl)c[nH]1,7.4,3.1
2226,CCCCCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,7.4,0.98
2227,N#Cc1cccc(Cn2cccn2)c1,7.4,1.74
2228,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)[C@@H]([NH3+])CC(C)C)C(=O)NC(C(=O)[O-])C(C)C,7.0,-0.51
2229,Cc1ccc(C(=O)N2CCC(C(=O)c3ccc(Cl)cc3)CC2)cc1,7.4,3.79
2230,CSCCC(NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,0.42
2231,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,7.4,1.7
2232,COc1cc(CN2CCN(C(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3)C(Cc3ccccc3)C2)cc(OC)c1OC,7.4,5.2
2233,COc1ccc(-c2[nH]c(=N)s[n+]2-c2ccccc2)cc1,7.4,2.19
2234,NC(=O)c1ccc(-c2cc3c(=N[C@H]4CCCNC4)[nH]cc(C(N)=O)c3s2)cc1,7.4,0.28
2235,N=C1CCN(c2cccc(C(F)(F)F)c2)N1,7.4,2.55
2236,CN=c1cccc(CCCc2ccc(CC(NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)[nH]1,7.4,0.57
2237,Clc1cc(N=c2[nH]cnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,7.4,2.87
2238,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4c(Br)cccc4c3C2)CC1,7.4,3.12
2239,N=C(NC1CCCCC1)c1ccccc1-c1ccccc1,7.4,2.87
2240,CC(C)c1ccc(Sc2c[nH]c(=O)c(C(=O)NCc3ccccc3)c2)cc1,7.4,3.7
2241,N=c1c2c([nH]c3ccccc13)CCCC2,7.4,0.3316666666666667
2242,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,7.4,1.48
2243,N#Cc1nc(=Nc2ccccc2)c(N)c(N2CCOCC2)[nH]1,7.4,2.72
2244,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,7.4,0.74
2245,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,7.4,-3.1
2246,CN=C1C=[N+]([O-])C(c2ccccc2)c2cc(Cl)ccc2N1,7.4,2.41
2247,CN1CCCC1CCNC(=O)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,2.01
2248,COc1cccc2c(=O)cc(-c3ccccc3)[nH]c12,7.4,2.3
2249,COc1ccc2c(C)cc(=N[C@H]3CC[C@H](NCc4cn(C)c5ccccc45)C3)[nH]c2c1,7.4,2.53
2250,Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1,7.4,2.74
2251,Cc1ccc(-c2nn(C(C)(C)C)c3[nH]cnc(=N)c23)cc1,7.4,4.1
2252,Cc1cccc(C(N)=O)c1NC(=O)c1ccccc1,7.4,1.09
2253,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],7.4,-1.1025
2254,Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.4,2.54
2255,c1ccc2c(c1)nc(CCc1ccc3c(c1)OCO3)c1cccn12,7.4,3.84
2256,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,7.4,3.0700000000000003
2257,Cc1c(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,7.4,2.19
2258,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,7.4,3.14
2259,CCN=C1N=c2ccccc2=C(c2ccccc2)NC1c1cccs1,7.4,3.98
2260,CC(C)(N)C(=O)NC(COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,7.4,1.4
2261,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,7.4,-0.87
2262,Cc1cc(C)nc(OC(C(=O)O)[C@@]2(c3cccc(-c4ccccc4)c3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,7.4,1.8
2263,Cc1c[nH]c(=NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,7.4,0.21
2264,CC(C)CC(NC(=O)[C@@H]([NH3+])CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)[O-],7.0,-0.42
2265,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,7.4,3.5
2266,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,7.4,2.9
2267,O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,7.4,0.6
2268,N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1,7.4,1.51
2269,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(N2CCNCC2)cc1,7.4,-0.04
2270,Nc1ccc2nc(-c3ccc(O)cc3)sc2c1,7.4,3.1
2271,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,7.4,3.02
2272,CN(C)C(=O)N1CCC(C(=O)NCc2cccs2)CC1,7.4,1.1
2273,CN1CC=CCC(c2cc3ccccc3o2)C1,7.4,2.47
2274,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CC(F)(F)C4(F)F)nc32)[C@H](O)[C@@H]1O,7.4,1.42
2275,COC1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CCC1NCc1ccc2c(n1)NC(=O)CO2,7.4,0.5650000000000001
2276,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2[nH]1,7.4,3.97
2277,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,7.4,1.48
2278,Cc1c(-c2ccc3c(c2)OCO3)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,7.4,2.67
2279,Cc1cc(=O)c(O)c(C(C)O)n1C,7.4,-0.61
2280,Cn1cc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,7.4,3.18
2281,Cc1ccc(S(=O)(=O)N=c2c(C(=O)NC3CCCCC3)c[nH]n2-c2ccccc2)cc1,7.4,0.8
2282,O=C(O)c1cc2[nH]c(-c3ccccc3)c(C3CCCCC3)c2s1,7.4,3.4
2283,c1ccc(CC2NCCc3ccccc32)cc1,7.4,1.89
2284,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,7.4,0.45
2285,O=c1c(-c2ccc(F)cc2)coc2cc(O)cc(O)c12,7.4,3.6
2286,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,7.4,1.485
2287,COc1ccc(-c2csc(=NC(=O)c3c(C)noc3C)[nH]2)cc1OC,7.4,3.16
2288,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,7.4,0.6
2289,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.61
2290,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,7.4,0.66
2291,Cc1cc(=O)c(O)c(CO)n1C,7.4,-1.01
2292,Cc1ncc(-c2cc[nH]c(=Nc3ccc(N(C)C)cc3)n2)n1C(C)C,7.4,3.51
2293,COc1cc(N2CCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,7.4,2.7
2294,COc1ccccc1Oc1c(OCCO)[nH]c(-c2ncccn2)nc1=NS(=O)(=O)c1ccc(C(C)(C)C)cc1,7.4,1.03
2295,N=c1c(C(N)=O)n[nH]n1-c1ccccc1,7.4,0.74
2296,C[C@@H](NC(=O)C1CCCCN1C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.34
2297,N=c1[nH]c(Cl)nc(=NCc2ccccc2)[nH]1,7.4,2.26
2298,N#Cc1c[nH]n(-c2ccccc2)c1=NC(=O)CN1CCOCC1,7.4,0.5
2299,O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,7.4,1.34
