,Unnamed: 0,smiles,logP,logD
6607,16613,N=C(N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,,0.36
6608,17602,c1nc(N2CCCCC2)c2[nH]cnc2n1,,1.84
6609,3527,CCCCCCOc1cc(N)ccc1C(=O)O,3.22,
6610,4532,CCOC(=O)C(=Cc1cccc(OCC)c1)C(=O)OCC,3.39,
6611,13985,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,,4.14
6612,3278,CCCCCCC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,3.23,
6613,6637,COC(=O)c1ccc(S(N)(=O)=O)cc1,0.64,
6614,17567,c1ccc(-c2nc3ccccc3[nH]2)nc1,,2.5
6615,7611,COc1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cc(OC)ccc4n4cccc34)CC1)c1cccn12,3.72,
6616,2124,CC(O)CC(F)(F)F,0.71,
6617,6896,COCc1ccc(C#N)cc1,1.23,
6618,14012,CC(C)NCC(O)COc1nccs1,,-0.97
6619,9314,Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,5.47,
6620,1809,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3.0,
6621,6869,COCCOc1ccccc1OCCOC,1.12,
6622,2248,CC1(C)SC2C(NC(=O)CCOc3ccccc3)C(=O)N2C1C(=O)O,2.28,
6623,14803,CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,,0.92
6624,17024,O=C(NCC1CCCCC1)c1c(Cl)ccc2ncccc12,,2.65
6625,5910,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.16,
6626,1233,CC(=O)c1cccc(C(=O)O)c1,1.56,
6627,17375,O=c1[nH][nH]c(=O)c2c(=O)c3c(Cl)cc(Cl)cc3[nH]c12,,0.89
6628,6441,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,4.26,
6629,1446,CC(C)(C)NC(=O)NS(=O)(=O)c1ccccc1,1.95,
6630,9667,Cn1c(=O)[nH]c2c(ncn2CCOc2ccc(Br)cc2)c1=N,1.73,
6631,9168,Cc1noc(-c2ccccn2)n1,0.89,
6632,13157,ON=C(O)c1ccccc1,0.26,
6633,1174,CC(=O)Oc1ccccc1I,2.55,
6634,3953,CCCN=c1nc(C(Cl)(Cl)Cl)[nH]c(C(Cl)(Cl)Cl)n1,4.09,
6635,17152,O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,,1.18
6636,8828,Cc1cccc(C)n1,1.68,
6637,9324,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,5.17,
6638,4199,CCN(CC)C(=O)N(CC)N=O,1.54,
6639,6542,COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27,
6640,6653,COC(=O)c1ccccc1C,2.75,
6641,10037,N#Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.63,
6642,6642,COC(=O)c1cccc(C)c1,2.77,
6643,9550,Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1,6.67,
6644,1762,CC(C)CNC(=O)Nc1ccc(Cl)c(Cl)c1,4.48,
6645,15693,C[C@@](O)(C(=O)Nc1ccc(C(=O)N2CCCCC2)cc1Cl)C(F)(F)F,,2.62
6646,15608,CS(=O)(=O)c1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NCC#N)CC2)cc1,,0.67
6647,14460,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1,,1.2
6648,796,CC(=O)NCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-0.35,
6649,7866,COc1ccnc(-n2nc(C)cc2OC)n1,1.01,
6650,4770,CCOC(=O)c1c[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c1=Nc1ccc(O)c(CN(CC)CC)c1,3.45,
6651,3617,CCCCCc1cc(OC)c(CC(C)N)cc1OC,4.43,
6652,7832,COc1ccccc1NC(=O)OCCN1CCCCC1,2.71,
6653,8236,Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,0.76,
6654,8844,Cc1cccc(N(C)C)c1,2.8,
6655,1432,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,2.85,
6656,6834,COCCCNC(=S)C(F)(F)Cn1cnc([N+](=O)[O-])n1,1.1,
6657,1835,CC(C)NC(=O)C=Cc1ncc([N+](=O)[O-])s1,1.76,
6658,12235,O=Cc1c(-c2ccccc2)no[n+]1[O-],2.92,
6659,11299,O=C(Cn1ccnc1[N+](=O)[O-])N(CCO)CCO,-1.64,
6660,2199,CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1,-0.8,
6661,3916,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)OCCn2c(O)c3c(c2O)C2c4ccccc4C3c3ccccc32)cc1,4.17,
6662,8221,Cc1c(Cl)cccc1[N+](=O)[O-],3.09,
6663,217,C1OC1C1CO1,-0.52,
6664,9241,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72,
6665,5572,CN(C)C(=S)S[Fe](SC(=S)N(C)C)SC(=S)N(C)C,-1.6,
6666,7815,COc1ccccc1N1CCN(CCNC(=O)c2cccnc2)CC1,1.2,
6667,5656,CN(C)CCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.34,
6668,15389,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,,0.42
6669,14002,CC(C)N1CCNC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,2.21
6670,3709,CCCCNCc1ccccc1,2.59,
6671,12236,O=Cc1c[nH]c(=O)[nH]c1=O,-1.03,
6672,15447,COc1ccc2[nH]c(C(=O)N3CCN(C)CC3)cc2c1,,1.62
6673,6490,COC(=O)CNC(=O)c1ccccc1,0.82,
6674,16330,Cc1noc2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,,2.67
6675,15096,COc1cc(=Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)[nH][nH]1,,2.18
6676,8620,Cc1ccc(N)cc1,1.39,
6677,1252,CC(=O)c1ccccc1Br,2.28,
6678,11062,Nc1ccc2ccccc2c1S(=O)(=O)O,-1.16,
6679,11073,Nc1cccc(Cl)c1Cl,2.82,
6680,13605,c1ccc2c(c1)oc1ccccc12,4.12,
6681,8000,CSC(C)=NOC(=O)N(C)SN(C)C(=O)C1CC1,1.7,
6682,10581,NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,0.99,
6683,4296,CCN(CC)Cc1ccc(C(=O)Nc2ccccc2C)cc1,3.31,
6684,4343,CCN1C(=O)/C(=C2\SC(=S)N(Cc3ccc(OC)cc3)C2=O)c2cc(Br)ccc21,6.96,
6685,14845,CN=C1N=c2ncccc2=C(c2ccns2)NC1c1cccs1,,2.15
6686,5496,CN(C)C(=O)Nc1ccc(Oc2nnnn2C2CCCCC2)cc1,2.18,
6687,14893,CNC(=O)c1ccc(CCC(COc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)n2c(O)csc2=O)cc1,,3.5
6688,12513,O=[N+]([O-])c1cc(F)ccc1F,1.86,
6689,11477,O=C(Nc1ccccc1)Nc1csnn1,1.77,
6690,5023,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1OC,1.2,
6691,14936,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(S(=O)(=O)Cc2ccccc2)C1)C(C)(C)C,,0.78
6692,4258,CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.97,
6693,5707,CN(C)N=Nc1ccccc1C(N)=O,1.73,
6694,7784,COc1ccccc1C(=O)c1ccncc1,1.86,
6695,10713,NNC(=O)CNc1cccc(Br)c1,0.96,
6696,15938,Cc1cc(COc2ccc(NC(=O)C3C(C(O)=NO)CCCN3C)cc2)c2ccccc2n1,,2.41
6697,10964,Nc1ccc(C(F)(F)F)cc1,1.95,
6698,4989,CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,4.29,
6699,10845,NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-0.96,
6700,16823,NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,,0.2
6701,14981,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,,1.97
6702,13525,c1ccc(Sc2ccccc2)cc1,4.45,
6703,7205,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,3.5,
6704,10290,N=c1nc(-c2cc(Cl)ccc2Br)[nH]c(=N)[nH]1,1.85,
6705,15962,Cc1cc(Oc2cc[nH]c(=Nc3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,,3.27
6706,3311,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,5.4,
6707,13203,Oc1cc(Cl)cc(Cl)c1Cl,3.84,
6708,15964,Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1c[nH]c(=N)c(C(=O)Nc2cccnc2)n1,,2.6
6709,1801,CC(C)N(C)N=Nc1ccc(C(N)=O)cc1,2.02,
6710,15889,Cc1cc(=Nc2ccc(F)cc2)[nH]c(=N)[nH]1,,2.08
6711,13716,C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3c[nH]c(=NCCCCN(CC)CC)nc32)c1,,2.04
6712,4917,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,3.5,
6713,9702,Cn1c(SC=C2CSC3C(NC(=O)Cc4cccs4)C(=O)N3C2C(=O)O)n[nH]c(=O)c1=O,-0.52,
6714,4883,CCOCCN(CCOCC)N=O,0.79,
6715,5785,CN(C)c1cncnc1,0.46,
6716,16830,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,,1.19
6717,14666,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cn2)C[C@@H]1F,,2.1
6718,17381,O=c1[nH]c(=NCc2ccccc2)sn1Cc1ccccc1,,3.01
6719,16562,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,,1.95
6720,17058,O=C(NCc1ccnc2ccccc12)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,,3.88
6721,15708,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=O)c(=O)[nH]c12,,2.48
6722,10302,N=c1nc(-c2ccc([N+](=O)[O-])cc2)[nH]c(=N)[nH]1,1.6,
6723,7105,COc1cc(C)ccc1NC1=NCCN1,1.64,
6724,6928,CON(C)C(=O)Nc1cccc(CO)c1,0.62,
6725,16794,NC(CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O,,3.25
6726,16060,Cc1ccc(N=c2nc(N(C)c3ccc4c(C)n(C)nc4c3)cc[nH]2)cc1S(N)(=O)=O,,3.3
6727,7793,COc1ccccc1C=CC(C)=O,2.42,
6728,8864,Cc1cccc(OC(=O)CNC(=O)c2ccccc2)c1,2.72,
6729,10193,N=c1[nH]cc(Cc2cc(Cl)c(Cl)c(Cl)c2)c(=N)[nH]1,3.64,
6730,1471,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2.79,
6731,2351,CC1=C(N2CC2)C(=O)C(Br)=C(N2CC2)C1=O,1.36,
6732,6966,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,1.83,
6733,9566,Clc1ccc2ccc(Cl)cc2c1,4.81,
6734,9355,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,6.35,
6735,16292,Cc1ncc(-c2[nH]c(=Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,,3.01
6736,2319,CC12CCC(OS(=O)(=O)O)CC1CCC1C2CCC2(C)C(c3coc(O)c3)CCC12O,-0.21,
6737,11590,O=C(O)CCCCCn1nnc2ccccc21,0.86,
6738,15560,COc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,,3.8
6739,17086,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1,,3.85
6740,1675,CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,-1.78,
6741,1792,CC(C)N(C(=O)CCl)c1ccccc1,2.18,
6742,2020,CC(C)c1nc([N+](=O)[O-])c[nH]1,0.9,
6743,9257,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(CCl)CCl,5.2,
6744,16306,Cc1ncc(-c2cc[nH]c(=Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,,1.69
6745,12892,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-1.98,
6746,4188,CCN(CC)C(=O)CC1CCCCC1,3.12,
6747,8566,Cc1ccc(C2(Cn3cncn3)OCCO2)cc1,1.55,
6748,12333,O=Nc1ccc(O)cc1,1.29,
6749,15055,COC[C@H](C)Oc1cc(Oc2ccc(Cl)cc2)cc(C(=O)N=c2ccc(C(=O)O)c[nH]2)c1,,1.69
6750,13234,Oc1ccc(Cl)cc1,2.39,
6751,1362,CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n1ccnc1,4.37,
6752,14061,CC(C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,,3.27
6753,16022,Cc1ccc(C(=O)N=c2cco[nH]2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,1.87
6754,9729,Cn1cc2ccc([N+](=O)[O-])cc2n1,1.76,
6755,10024,N#Cc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0.78,
6756,781,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)N(C)C(Cc1ccccc1)C(N)=O,2.63,
6757,14847,CN=c1[nH]c(C)c(-c2[nH]c(=Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,,3.2
6758,17571,c1ccc(C2OC3(CCNCC3)c3ccccc32)cc1,,0.75
6759,16002,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,3.24
6760,3380,CCCCCCCCCCCCCCCCCCCC(=O)O,9.29,
6761,17167,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,,-0.16
6762,14738,CN(C)CCOc1ccccc1Cc1ccccc1,,2.53
6763,14080,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,,3.6
6764,10835,NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,-0.26,
6765,16564,N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,,0.23
6766,16788,NC(=O)c1cncc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,,1.1
6767,10840,NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,-0.64,
6768,6829,COCCCN=c1[nH]cc(-c2ccncc2)cc1C#N,2.03,
6769,10036,N#Cc1ccc(OCC(=O)O)cc1,0.93,
6770,15071,COc1[nH]c(=N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,-0.58
6771,2772,CCC(C)C(NC(=O)C(N)CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,0.43,
6772,2827,CCC(C)NC(=O)C=C(Cl)c1ccccc1,3.52,
6773,11500,O=C(O)C(Cc1ccc(F)cc1)n1cccc1,2.04,
6774,8994,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,2.47,
6775,1482,CC(C)(C)[N+]([O-])=NC#N,1.4,
6776,9045,Cc1coc2ccc3ccc(=O)oc3c12,2.38,
6777,15113,COc1cc(C(=O)c2cc(Cl)ccc2N)cc(OC)c1OC,,3.38
6778,6329,CNS(=O)(=O)c1ccc(C)cc1,1.28,
6779,16220,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,-0.55
6780,17487,O=c1ccc(=O)c2ccccc2[nH]1,,1.02
6781,11607,O=C(O)CCN1CCCCC1,-2.45,
6782,5414,CCn1cc(C)c(=O)[nH]c1=O,-0.15,
6783,3861,CCCCc1ccc(S(N)(=O)=O)cc1,2.45,
6784,3853,CCCCc1ccc(NC(C)=O)c(Br)c1,3.39,
6785,6638,COC(=O)c1ccc([N+](=O)[O-])cc1,1.89,
6786,16201,Cc1ccccc1N=c1[nH]cnc2ccccc12,,2.85
6787,7923,CS(=O)(=O)CC#N,-1.42,
6788,3674,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,3.41,
6789,7500,COc1ccc(NC(=O)OCCN2CCCCC2)cc1,2.55,
6790,11540,O=C(O)C=CC(=O)c1cccnc1,0.26,
6791,3641,CCCCF,2.58,
6792,15178,COc1cc(N=c2cc(Oc3cccnc3)cc[nH]2)cc(OC)c1OC,,2.66
6793,13451,c1ccc(-c2nc3ccccc3s2)cc1,4.26,
6794,776,CC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,0.43,
6795,13226,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,2.39,0.87
6796,15141,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,,2.1
6797,14007,CC(C)NC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,,-0.62
6798,13843,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,0.42
6799,8233,Cc1c(NC(=O)C2CCCCN2S(=O)(=O)c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,3.89,
6800,3748,CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.72,
6801,8753,Cc1ccc2cccc(C)c2c1,4.44,
6802,11452,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)C(Cl)Cl,3.4,
6803,2138,CC(O)COc1ncc(-c2ccncc2)cc1C#N,1.65,
6804,10618,NC1(C(=O)O)CCCC1,-2.28,
6805,15787,Cc1[nH]c2nc(=NC(=O)c3ccc(F)cc3)[nH]n2c(=O)c1Cc1ccccc1,,2.2
6806,15587,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,,4.0
6807,123,C#CCOc1c(Cl)cc(N=CNOCOCC)cc1Cl,3.5,
6808,14488,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1cccc2ccccc12,,3.12
6809,17339,O=S(=O)(N=c1[nH]ccs1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,,1.97
6810,7153,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(C)c1OC,1.62,
6811,12176,O=C1OC2(CCCC2)c2ccccc21,2.56,
6812,2670,CCC(=O)c1ccc(S(=O)CC)c([N+](=O)[O-])c1,2.8,
6813,12688,O=[N+]([O-])c1nccn1COC(CO)C(O)CO,-1.47,
6814,16380,Clc1cccc(-c2cnc3ccc(=NC4CCOCC4)[nH]n23)c1,,4.3
6815,6023,CN=c1[nH]c2ccccc2o1,1.82,
6816,6518,COC(=O)Cc1ccsc1,1.46,
6817,10212,N=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O,-0.8,
6818,812,CC(=O)NNC(=O)Nc1ccc(C#N)cc1,0.38,
6819,2777,CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)O,-1.49,
6820,4538,CCOC(=O)C(=Cc1ccccc1C)C(C)=O,2.66,
6821,3476,CCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,4.96,
6822,9457,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,4.94,
6823,13623,c1ccc2nc(N3CCNCC3)ccc2c1,2.04,
6824,4178,CCN(C)N=O,0.04,
6825,7853,COc1ccccc1Oc1ccccc1,2.92,
6826,10230,N=c1[nH]cnc2c1ncn2C1OC2CO[PH](=O)(=O)OC2C1O,-2.96,
6827,12555,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,3.12,
6828,8016,CSC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.41,
6829,4381,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1O,2.0,
6830,3309,CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,5.49,
6831,239,C=C(C)C(=O)OCC(CC)CCCC,4.54,
6832,4072,CCCOc1cncc(Cl)n1,2.71,
6833,1957,CC(C)SC1OC(CO)C(O)C(O)C1O,-1.26,
6834,4997,CCOS(=O)(=O)OCC,1.14,
6835,15819,Cc1c(F)ccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,2.23
6836,9944,N#CCCCc1ccccc1,2.21,
6837,13296,Oc1ccccc1Br,2.35,
6838,12084,O=C1CC2(CCCC2)C(=O)N1OCc1ccccc1,2.3,
6839,16536,N#Cc1c[nH]n2c(=NC3CC3)cc(-c3cccs3)nc12,,2.88
6840,4556,CCOC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4.14,
6841,2136,CC(O)COc1cccc2oc(C(=O)O)cc(=O)c12,1.32,
6842,13757,CC(=O)N1CCOc2cc(COc3ccccc3)cnc21,,2.8
6843,2540,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(OC(=O)C2OC(O)C(O)C(O)C2O)C1O,-1.1,
6844,8202,Cc1c(C=O)no[n+]1[O-],1.02,
6845,2397,CC1=NS(=O)(=O)c2cc(F)ccc2N1,0.62,
6846,15391,COc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,,4.39
6847,15122,COc1cc(F)ccc1-c1cc(CNC2CCCC2)ccn1,,1.71
6848,9140,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,5.01,
6849,4269,CCN(CC)CCNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.7,
6850,8394,Cc1cc(Cl)ccc1Cl,3.97,
6851,4863,CCOC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.69,
6852,12125,O=C1CS(=O)(=O)C(c2ccccc2)N1,0.8,
6853,4602,CCOC(=O)C(F)(F)F,1.18,
6854,11492,O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1O,2.87,
6855,16635,N=c1[nH]c(-c2ccccc2)nn1Cc1ccccc1,,1.91
6856,8406,Cc1cc(N)ccc1Br,2.53,
6857,569,CC(=O)C1CC1,0.49,
6858,3642,CCCCN,0.97,
6859,336,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,5.9,
6860,9216,ClC(Cl)C(Cl)C(Cl)Cl,3.23,
6861,10065,N#Cc1ccccc1C#N,0.99,
6862,1280,CC(=O)c1sc(S(C)=O)c(-c2ccccc2)c1C,3.26,
6863,14199,CCC(c1nc2ccn(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,,1.8
6864,572,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,3.87,
6865,335,C=CC=CCC1=C(C)C(OC(=O)C2=C(CC(C)C(=O)OC)C2(C)C)CC1=O,4.3,
6866,15292,COc1cc2c(=Nc3cccc(Cl)c3Cl)c(C(N)=O)c[nH]c2cc1NCCN(C)C,,3.41
6867,15646,CSc1ncccc1C(=O)NCCc1ccc(Cl)cc1,,3.31
6868,13259,Oc1ccc(O)n1-c1ccccc1,0.06,
6869,10088,N#Cc1ncc(Cl)nc1C#N,0.95,
6870,6089,CNC(=O)N=c1[nH]onc1C,0.3,
6871,8580,Cc1ccc(CCOCCNS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.07,2.07
6872,12612,O=[N+]([O-])c1cccc(-c2ccccc2)c1,3.87,
6873,456,C=CCn1c(SCC(=O)N2C[C@@]3(C)C[C@@H]2CC(C)(C)C3)nc2sc(CC)cc2c1=O,6.04,
6874,7387,COc1ccc(C)cc1-n1nnnc1SCC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1,4.15,
6875,2527,CC1OC(=O)C(C)C(O)C1C,0.36,
6876,3022,CCCC(=NOCC)C1C(=O)CC(C)(C2CC2)OC1=O,3.28,
6877,3296,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,2.46,
6878,8661,Cc1ccc(O)cc1C,2.23,
6879,15529,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,0.82
6880,13992,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O,,2.4
6881,8922,Cc1ccccc1C(C)C,4.38,
6882,8080,CSc1cnccn1,1.17,
6883,1361,CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=S)n1ccnc1,6.06,
6884,4092,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,3.77,
6885,12679,O=[N+]([O-])c1nccn1CC(O)COCC(F)(F)F,0.52,
6886,4996,CCOP(N)(=O)SCC,0.15,
6887,4759,CCOC(=O)c1c(-n2c(O)c3c(c2O)CC(C)=C(C)C3)sc(C)c1C,4.56,
6888,8496,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,4.69,
6889,2008,CC(C)c1ccccc1OCC(=O)O,2.84,
6890,17593,c1ccc2c(c1)nnn2-c1ccncc1,,1.69
6891,14479,CCNC(=O)c1cc2c(-n3nc(C(F)(F)F)cc3C)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,,-0.88
6892,8606,Cc1ccc(Cl)cc1O,2.63,
6893,4734,CCOC(=O)NC1=NCC(c2ccc(F)cc2)N1C,1.9,
6894,6735,COC12C(=COC(N)=O)c3c(O)c(N=c4[nH]c(C)c(C)s4)c(C)c(O)c3N1CC1NC12,1.29,
6895,9132,Cc1nccnn1,-1.31,
6896,7010,COc1[nH]cnc1[N+](=O)[O-],0.13,
6897,10009,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,3.86,
6898,9837,Fc1ccc(-c2nc3cccnc3[nH]2)cc1,2.52,
6899,11912,O=C(O[Na])c1ccc(-c2ccccc2)cc1,-0.27,
