,Unnamed: 0,smiles,logP,logS
5774,5759,CN(C)N=Nc1ccccc1,2.59,
5775,9052,Cc1cccs1,2.33,
5776,13599,c1ccc(Nc2ccc3ccccc3c2)cc1,4.38,
5777,9380,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,7.41,
5778,8587,Cc1ccc(C(=O)NN=Cc2ccccc2O)cc1,3.39,
5779,462,C=CCn1c(SCc2ccccc2)nc2ccccc2c1=O,5.11,
5780,9473,Clc1cc2c(Cl)cccc2c(Cl)c1Cl,5.77,
5781,8850,Cc1cccc(C(=O)N(C(C)C)C(C)C)c1,3.0,
5782,1702,CC(C)CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,-2.1,
5783,1535,CC(C)(C)c1n[nH]c(=N)o1,0.48,
5784,11016,Nc1ccc(-c2ccc(N)cc2)cc1,1.34,-2.7
5785,2965,CCC1(CC)C(=O)NC(=O)N(C(C)C)C1=O,2.36,
5786,3088,CCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.55,
5787,297,C=C1CCC2C(C1)c1c(OC)cc(CCCCC)cc1OC2(C)C,7.62,
5788,11696,O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,2.04,
5789,3250,CCCCC1(c2ccncc2)CCC(=O)NC1=O,1.68,
5790,8581,Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C,3.34,
5791,7071,COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC(C)C,1.03,
5792,10209,N=C1NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,3.35,
5793,6116,CNC(=O)CNC(C)=O,-1.56,
5794,6676,COC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,3.66,
5795,9570,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCC2)cc1,7.17,
5796,10849,NNP(=O)(Oc1ccccc1)Oc1ccccc1,1.51,
5797,3415,CCCCCCCCCCCCCCCCCCCC(=O)OC,9.3,
5798,10097,N#Cc1cc(-c2ccncc2)cnc1N1CCCC1,2.95,
5799,7408,COc1ccc(C(=O)NN)cc1,0.25,
5800,4042,CCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.67,
5801,8830,Cc1ccc2cccc(O)c2n1,2.33,
5802,4112,CCCOc1ccccn1,2.38,
5803,4186,CCCc1ccncc1,2.1,
5804,1817,CC(C)N(C(=O)c1ccccc1Cl)C(C)C,3.0,
5805,3798,CCCCOC(N)=O,0.85,
5806,14008,NC(=O)Nc1[nH]c(=O)[nH]c1O,,-1.6
5807,10749,NCCCCN,-0.7,
5808,6338,CNC12CCCCC1Cc1ccccc12,3.37,
5809,11822,O=C(O)Cc1ccccc1I,2.33,
5810,8035,CS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.5,
5811,4700,CCOC(=O)CC(C)n1nnc2ccccc21,2.27,
5812,1550,CC(C)(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.25,
5813,10533,NC(=O)OCCCc1ccccc1,1.96,
5814,9264,Cc1occc(=O)c1O,0.09,
5815,12502,O=S1(=O)N=C(c2ccccc2)Nc2ccccc21,1.78,
5816,6551,COC(=O)COc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.55,
5817,4611,CCOC(=O)C(C(=O)OCC)=C(C(=O)OCC)C(=O)OCC,2.63,
5818,3060,CCCC(=NOCC)C1C(=O)CC2(CCCCC2C)OC1=O,3.9,
5819,10516,NC(=O)Nc1ccc(Cl)c(Cl)c1,2.65,
5820,7234,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1N,0.83,
5821,7634,COc1ccc([C@@H]2Nc3ccccc3C(=O)N2c2ccccc2)cc1COc1ccc(NC(C)=O)cc1,4.65,
5822,139,C#CCOc1cc(OC(=O)N(CC)CC)c(Cl)cc1Cl,3.95,
5823,1079,CC(=O)OCC1SC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.63,
5824,6207,CNC(=O)ON=Cc1ccccc1,1.49,
5825,4096,CCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,2.78,
5826,9063,Cc1ccoc1CN(C)C,1.63,
5827,2518,CC1CN(C)C(N=c2[nH]cc([N+](=O)[O-])s2)=N1,1.95,
5828,9662,Clc1cccc(-c2cccc(Cl)c2)c1,5.27,
5829,9374,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,8.2,
5830,6944,COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86,
5831,3230,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN1CCOCC1)C(C)C,4.5,
5832,10017,N#CCCC#N,-0.99,
5833,3296,CCCCCC1(c2ccc(S(=O)CC)c([N+](=O)[O-])c2)OCCO1,5.11,
5834,12046,O=C(c1ccccc1)c1ccccc1,3.18,-3.12
5835,8571,Cc1ccc(C(=O)COc2cccc(-n3c(O)c4c(c3O)[C@@H]3CC[C@H]4C3)c2)cc1C,4.71,
5836,9123,Cc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.03,
5837,13289,Oc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.52,
5838,180,C1=CCC=CC1,2.3,-2.06
5839,8783,Cc1ccc(SCC(=O)NCc2cccc(CNC(=O)CSc3ccc(C)cc3)c2)cc1,5.08,
5840,6196,CNC(=O)ON=C1SCOC1C,0.46,
5841,10050,N#CCc1ccsc1,1.26,
5842,2134,CC(NS(C)(=O)=O)c1ccccc1,1.8,
5843,10811,NNC(=O)Nc1cccc([N+](=O)[O-])c1,-0.13,
5844,11451,O=C(NCCCNCCCNc1n[n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,0.88,
5845,12886,O=c1[nH]c2ccccc2[nH]1,1.12,
5846,11364,O=C(Cc1ccccc1)Nc1cccc([N+](=O)[O-])c1,2.93,
5847,4715,CCOC(=O)CCCCn1nc2ccccc2n1,2.85,
5848,1636,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN)C(=O)O,0.51,
5849,421,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.82,
5850,10928,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,-0.54,
5851,6079,CN=c1[nH]c(SC(F)F)nc(=NC(C)C)[nH]1,3.27,
5852,11728,O=C(O)COc1cc(Cl)cc(Cl)c1,2.84,
5853,13387,Oc1ccccc1C=Nc1ccccc1,3.09,
5854,6885,COCC(O)Cn1ncc([N+](=O)[O-])n1,-0.07,
5855,11446,O=C(NCC(O)c1ccc([N+](=O)[O-])cc1)C(F)(F)F,1.46,
5856,4960,CCOCc1ccccc1NC(=O)OCCN1CCCCC1,2.72,
5857,10378,N=c1nc(-c2cc[nH]c(=NCCCc3ccccc3)c2)[nH][nH]1,3.05,
5858,9668,Clc1cccc(Br)c1,3.7,-3.21
5859,13782,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4(O)C3CCC21C,,-4.57
5860,13935,CCN1c2ncccc2C(=S)N(C)c2cccnc21,,-4.634
5861,6924,COCCOCCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,1.41,
5862,1016,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,1.06,
5863,4767,CCOC(=O)Cn1ccnc1C=Cc1ccc([N+](=O)[O-])o1,1.27,
5864,4671,CCOC(=O)C1=C(C)N=C2C[C@@H](c3ccc(OC)c(OC)c3)CC(=O)C2[C@H]1c1ccccc1OC,3.79,
5865,10826,NNC(=O)c1ccc2ncccc2c1,0.35,
5866,3986,CCCN1CCc2cccc(Cl)c2CC1,3.5,
5867,3960,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.1,
5868,11713,O=C(O)CCn1nnc2ccccc21,-0.63,
5869,7081,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,4.86,
5870,1963,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.8,-5.6960000000000015
5871,12422,O=P(N1CC1)(N1CC1)N(N=Cc1ccc(Cl)cc1)c1ccccc1,0.35,
5872,3659,CCCCCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,0.59,
5873,4116,CCCOc1cnccn1,1.84,
5874,7700,COc1ccc2cc(CC(=O)OCC(=O)NC3CCCCC3)ccc2c1,3.99,
5875,10226,N=c1[nH][n+]([O-])c2ccc(Cl)cc2[n+]1[O-],0.41,
5876,13552,c1ccc(-n2nnnc2OCCOc2nnnn2-c2ccccc2)cc1,3.72,
5877,5105,CCOc1ccc(NC(=O)NNC(C)=O)cc1,0.51,
5878,4914,CCOC1(c2ccccc2)CN(C)CC(C)O1,2.23,
5879,8998,Cc1ccccc1C(C)C,4.38,-3.76
5880,9066,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=S,0.09,
5881,6048,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.27,
5882,3180,CCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.63,
5883,11396,O=C(Cn1cnnn1)N(Cc1ccco1)Cc1cccs1,4.33,
5884,13381,Oc1cccc2ncccc12,1.85,-2.54
5885,6305,CNC(=S)N(C)C,0.1,
5886,3177,CCCCC(=O)C(O)O,0.81,
5887,7629,COc1ccc([C@@H]2C3=C(CC(C)(C)CC3=O)N(c3ccc(Cl)cc3)C(=N)C2C#N)cc1OC,4.34,
5888,3370,CCCCCCCCC(CCCCC)c1ccccc1,9.16,
5889,5614,CN(C)C(=O)c1cccnc1,-0.48,
5890,7925,COc1ccccc2c(S(=O)(=O)O[Na])cc(C)c1-2,-1.29,
5891,1659,CC(C)C(O)C(C)(C)CO,1.24,
5892,12206,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,3.73,
5893,5876,CN(CCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCCNC(=O)c1cccc2nc3ccccc3nc12,0.59,
5894,3290,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,2.82,
5895,8239,Cc1[nH]cnc1CSCCN=C(N)NCCSCc1nc[nH]c1C,1.34,
5896,4275,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,4.77,
5897,5532,CN(C)C(=O)NN,-1.57,
5898,12514,O=[IH2]c1ccccc1,-1.61,
5899,1762,CC(C)CCO[N+](=O)[O-],2.84,
5900,4371,CCN(CC)c1cccc(S(=O)(=O)O[Na])c1,-1.6,
5901,7112,COc1c(OC)c(OC(C)=O)c2cc(C)c(C)cc2c1OC(C)=O,3.14,
5902,9717,Clc1cnc(Cl)c(Cl)c1,3.11,
5903,7313,COc1cc(SC)c(OC)cc1CC(C)N,2.17,
5904,7443,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.91,-2.596
5905,7102,COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,1.43,
5906,8631,Cc1ccc(C)n1N=c1ccc(N(CCO)CC(C)O)n[nH]1,1.3,
5907,2605,CC=Cc1ccccc1,3.35,
5908,3705,CCCCN(SN(C)C(=O)ON=C(C)SC)C(C)=O,2.4,
5909,7631,COc1ccc([C@@H]2C3C(=O)C[C@@H](c4ccco4)CC3=Nc3ccccc3N2C(=O)C(F)(F)F)cc1,4.62,
5910,4822,CCOC(=O)c1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.3,
5911,13651,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2,1.63,
5912,1965,CC(C)Oc1ccc(CC#N)cc1,2.53,
5913,7745,COc1cccc(C=O)c1O,1.37,
5914,8672,Cc1ccc(Cl)c(NC2=NCCN2)c1,1.83,
5915,2413,CC1=NS(=O)(=O)c2cc(Cl)cc(Br)c2N1,1.65,
5916,1852,CC(C)NC(=O)C=Cc1ncc([N+](=O)[O-])s1,1.76,
5917,9970,N#CC(=Cc1ccccc1)C(=O)Nc1ccccc1,3.41,
5918,9647,Clc1ccc2ccccc2c1,3.9,-4.14
5919,2308,CC12CCC(=O)C=C1CC(C#N)C1C2CCC2(C)C1CCC21CCC(=O)O1,1.67,
5920,3357,CCCCCCCC1CC(C(=O)Nc2c(C(C)C)cccc2C(C)C)C(=O)O1,4.72,
5921,10252,N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.56,
5922,3855,CCCCOc1ccnc(C=CC2=CC([N+](=O)[O-])O2)n1,2.04,
5923,9990,N#CC(C#N)=NNc1ccccc1Br,3.11,
5924,8359,Cc1cc(=O)[nH]o1,0.46,
5925,1197,CC(=O)c1ccc(Br)cc1,2.43,
5926,2468,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,2.35,
5927,12482,O=S(=O)(c1ccccc1)c1cccc2cccnc12,2.33,
5928,6156,CNC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.23,
5929,11371,O=C(Cc1ccccc1)c1ccncc1,1.35,
5930,10474,NC(=O)COc1ccccc1,0.76,
5931,6040,CN1CCOC(O)(c2cccc(C(F)(F)F)c2)C1,1.39,
5932,8556,Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C)c(C)c5)c(=O)c4cc3c2=O)cc1C,4.83,
5933,7262,COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.6,
5934,13237,OCc1cccnc1,-0.02,
5935,987,CC(=O)Nc1cccc2ncccc12,0.71,
5936,3529,CCCCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)c1ccccc1,4.2,
5937,2542,CC1N(C)CCOC1(O)c1ccccc1,1.92,
5938,5869,CN(CC(F)(F)F)N=Nc1ccc(C(N)=O)cc1,1.86,
5939,8257,Cc1[nH]ncc1[N+](=O)[O-],1.02,
5940,3245,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCN=c1[nH]oc(=N)[nH]1)C(C)C,4.5,
5941,30,Brc1ccc2ncccc2c1,2.83,
5942,7735,COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.51,
5943,10019,N#CCCCCC#N,-0.32,
5944,9129,Cc1csc(S(C)=O)c1[N+](=O)[O-],2.19,
5945,6405,CNc1ccc(C(=O)OCCN(C)C)cc1,1.95,
5946,10571,NC(=O)c1ccc([N+](=O)[O-])cc1,0.82,
5947,9930,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,4.66,
5948,885,CC(=O)Nc1cc(Cl)ccc1Cl,2.19,
5949,2081,CC(CN(C)C)C(O)(Cc1ccccc1)c1ccccc1,3.83,
5950,4353,CCN(CC)P(=O)(N(CC)CC)N(CC)CC,2.53,
5951,5499,CN(C(=O)c1c(F)c(F)c(F)c(F)c1F)C(C)(C)C,3.45,
5952,11018,Nc1ccc(-c2nc3ccc(Br)cc3s2)cc1,2.9,
5953,13350,Oc1ccc(O)n1-c1ccccc1Cl,0.56,
5954,5355,CCc1cccc(CC)c1,4.57,
5955,12043,O=C(c1ccccc1)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,4.28,
5956,10318,N=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-1.05,
5957,2219,CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1,-0.8,
5958,1961,CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)N=c1nn[nH][nH]1,2.52,
5959,9071,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,2.14,
5960,7571,COc1ccc(NC(C)=O)cc1Cl,1.81,
5961,4382,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.45,-6.78
5962,3713,CCCCN=C(N)N=C(N)N,-1.2,
5963,2239,CC1(C)N=C(N)N=C(N)N1c1ccc(N)cc1,-0.59,
5964,9294,ClC(Cl)C(Cl)(Cl)Cl,3.22,-2.6
5965,13739,c1ccsc1,1.81,-1.33
5966,9878,FC(F)(F)CN(CC(F)(F)F)c1ccccc1,3.69,
5967,1553,CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-0.09,
5968,6123,CNC(=O)CSP(=O)(OC)OC,-0.74,
5969,2154,CC(O)COc1ccc(Cl)cc1,2.41,
5970,5106,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,2.91,
5971,13244,ON=C(O)Nc1ccccc1,0.41,
5972,6630,COC(=O)Nc1ccccc1OC,1.84,
5973,6996,CON(C)N=Nc1ccc(C(N)=O)cc1,1.19,
5974,13268,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,4.45,-3.1
5975,4554,CCOC(=O)/C(C#N)=C/c1ccccc1,2.43,
5976,12638,O=[N+]([O-])c1ccc(CCO)cc1,1.12,
5977,10188,N=C(N)NN=Cc1ccc(Cl)cc1,0.96,
5978,7622,COc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.51,
5979,5090,CCOc1ccc(C2(C(=O)OC)CC2(Cl)Cl)cc1,4.1,
5980,6111,CNC(=O)CCC(=O)c1cccnc1,-0.69,
5981,5039,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,5.33,-5.7360000000000015
5982,3226,CCCCC(N)C(=O)O,-1.53,
5983,740,CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.47,
5984,9952,Fc1ccnc(N2CCNCC2)n1,0.97,
5985,9841,Cn1cnc2[nH]cnc(=N)c21,-0.03,
5986,9869,FC(F)(F)Br,1.86,
5987,12585,O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,2.34,
5988,2614,CC=NP(=O)(N=CC)NC(=O)c1ccc(OC)cc1,1.08,
5989,11816,O=C(O)Cc1cccc(I)c1,2.62,
5990,1110,CC(=O)OCOC(=O)c1ccccc1OC(C)=O,1.42,
5991,4713,CCOC(=O)CCCCCn1nc2ccccc2n1,3.17,
5992,7498,COc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,4.43,
5993,11458,O=C(NCCNCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,1.36,
5994,11167,Nc1cccc([N+](=O)[O-])c1,1.37,-2.19
5995,1123,CC(=O)OCn1ncc2c(=O)[nH]cnc21,-0.35,
5996,12333,O=Cc1ccc(O)c2ncccc12,1.63,
5997,11899,O=C(O)c1ccc(O)cc1O,1.63,
5998,408,C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,1.21,
5999,12488,O=S1(=O)C=Cc2ccccc21,0.88,
6000,7141,COc1cc(C#N)ccc1OC(=O)/C=C/c1cccc(F)c1,4.46,
6001,4956,CCOCOc1ccc(C(=O)Nc2cccc(Cl)c2Cl)cc1,4.3,
6002,8711,Cc1ccc(NC(=O)N(C)C)cc1,1.33,
6003,10730,NCC(CC(=O)O)c1ccc(Cl)cc1,-0.96,
6004,6567,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77,
6005,9788,Cn1c([N+](=O)[O-])cnc1-c1ccccc1,1.58,
6006,4736,CCOC(=O)CN(C(=O)CCl)c1ccccc1OC(C)C,2.75,
6007,11687,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.7,
6008,8503,Cc1cc(SCC(=O)NCc2ccc3c(c2)OCO3)nc2ccccc12,4.15,
6009,13426,S=C=Nc1ccc(I)cc1,4.22,
6010,7996,CS(=O)(=O)F,0.55,
6011,11309,O=C(CNC(=O)c1ccccc1)Oc1ccccc1,2.31,
6012,4957,CCOCc1c(C)cc(C)c([C@H]2c3c(C)n[nH]c3OC(=N)C2C#N)c1C,4.09,
6013,7757,COc1cccc(Cl)c1Cl,3.24,
6014,9290,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4.78,-4.92
6015,7539,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,2.7,
6016,13497,c1cc(-c2ccncc2)ccn1,1.28,
6017,1060,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.91,-4.9
6018,8343,Cc1c[nH]c2ccccc12,2.6,-2.42
6019,1489,CC(C)(C)Sc1nc2c(=N)[nH]cnc2n1C1OC2CO[PH](=O)(=O)OC2C1O,-1.05,
6020,2711,CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)C(C)(C)C)Cc1cncn1C,4.55,
6021,2917,CCC(CC)C(=O)O,1.68,
6022,13558,c1ccc(C2CC2)cc1,3.27,
6023,521,CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32,
6024,6606,COC(=O)Nc1ccc(C)cc1,2.29,
6025,12222,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,4.04,
6026,7249,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1N,0.49,
6027,8454,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53,
6028,5937,CN(O)C(N)=O,-0.46,
6029,7582,COc1ccc(O)cc1,1.58,
6030,1080,CC(=O)OCC=C(C)CCC=C(C)C,4.04,
6031,6856,COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-1.45,
6032,915,CC(=O)Nc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,3.35,
6033,12897,O=c1[nH]cc(CO)c(=O)[nH]1,-1.94,
6034,430,C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48,
6035,13522,c1ccc(-c2ccc[nH]2)cc1,2.76,
6036,1927,CC(C)OC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.22,
6037,2762,CCC(C)C(N)C(=O)NC(C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O)C(C)CC,-0.99,
6038,4322,CCN(CC)CCNC(=O)c1ccccc1,1.99,
6039,8340,Cc1c[nH]c(=NS(=O)(=O)c2ccc(N)cc2)c(Br)c1,1.79,
6040,3628,CCCCCOC(N)=O,1.35,
6041,10760,NCCCc1ccccc1,1.83,
6042,7403,COc1ccc(C(=O)N(N)c2ccccc2)cc1,2.83,
6043,6208,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,3.79,
6044,6590,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4,
6045,7221,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1Br,2.01,
6046,2541,CC1Cc2ccccc2CN1,1.93,
6047,11336,O=C(CSc1nc2ccccc2s1)c1cccs1,4.04,
6048,6018,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.5,
6049,12875,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,2.51,
6050,4144,CCCc1c(C)nc2ccccn2c1=O,1.75,
6051,12364,O=NN(CCCl)C(=O)NC12CC3CC(CC(C3)C1)C2,3.56,
6052,5400,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,3.72,
6053,2618,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.93,
6054,3759,CCCCNc1ccccc1C(=O)OCC(=O)N[C@@H]1CCS(=O)(=O)C1,4.09,
6055,3791,CCCCOC(=O)c1ccccc1O,4.63,
6056,8109,CSCOC(=O)c1ccccc1OC(C)=O,1.94,
6057,48,Brc1cnc2ccccc2c1,3.03,
6058,13077,OC1CC2CCC1C2O,0.4,
6059,6837,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1=O,1.65,
6060,11419,O=C(NC(=O)c1ccccc1O)c1ccccc1O,1.92,
6061,13792,C1=CCCCCC1,,-3.18
6062,5179,CCOc1ccnnc1,0.2,
6063,11875,O=C(O)c1cc2ccccc2cc1O,3.05,
6064,6049,CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,-0.2,
6065,5353,CCc1cccc(C)c1NC(C)=O,1.41,
6066,12138,O=C1C=NC(c2ccccn2)c2cc(Br)ccc2N1,2.05,
6067,5432,CCc1nccnc1OC,1.8,
6068,13083,OC1CCN(CCCc2ccccc2COc2ccccc2)CC1,3.21,
6069,8357,Cc1cc(=O)[nH]c(C(C)C)n1,0.55,
6070,10785,NCc1cccnc1,-0.32,
6071,12270,O=C1c2ccc(Oc3cccc(Oc4ccc5c(c4)C(=O)N(CCO)C5=O)c3)cc2C(=O)N1CCO,4.61,
6072,13379,Oc1cccc2ccccc12,2.85,-2.22
6073,1982,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,6.0,
6074,1342,CC(C)(C)C(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,5.31,
6075,13164,OCCCCl,0.5,
6076,2848,CCC(C)NC(=O)C(F)=Cc1ccccc1,3.1,
6077,47,Brc1ccsc1Br,3.53,
6078,2338,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3coc(O)c3)CCC12O,2.64,
6079,3850,CCCCOc1cccc(S(N)(=O)=O)c1,2.06,
6080,1578,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,4.64,
6081,7012,COP(=O)(NC(C)(C)C)SC,0.96,
6082,3477,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,8.06,-5.115
6083,5617,CN(C)C(=O)c1ccoc1,0.24,
6084,9879,FC(F)(F)COC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.15,
6085,4986,CCOP(=O)(OCC)Oc1ccccc1,1.64,
6086,12438,O=P1(N(CCCl)CCCl)OCCCN1Cl,1.94,
6087,6277,CNC(=O)Oc1ccccc1F,1.25,
6088,3878,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,2.72,-3.73
6089,2327,CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3(C)CC(O)C12F,2.4,
6090,3629,CCCCCOC1OC(CO)C(O)C(O)C1O,-0.42,
6091,3821,CCCCOP(=O)(OCCCC)OCCCC,4.0,
6092,2873,CCC(C)c1cc([N+](=O)[O-])cc(C(C)C)c1O,4.19,
6093,2593,CC=CC(=O)O,0.72,
6094,3862,CCCCSC(C)(C)C(N)=O,1.81,
6095,13160,OCCCCc1ccccc1,2.35,
6096,683,CC(=O)N=c1cc[nH]cn1,0.03,
6097,6097,CN=c1nc(SC(F)F)[nH]c(=NC)[nH]1,2.31,
6098,2846,CCC(C)NC(=O)C(C)=Cc1ccccc1,2.88,
6099,8181,C[C@@H](NC(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1)c1ccccc1,3.48,
6100,7231,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1CO,0.42,
6101,11983,O=C(OCc1ccccc1)c1ccccc1,3.97,
6102,10918,NS(=O)(=O)c1ccc(O)cc1,0.06,
