,smiles,pH,logD
2719,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,7.4,0.93
2720,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,7.4,0.83
2721,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(F)C3)c2c1,7.4,0.83
2722,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(O)C3)c2c1,7.4,0.38
2723,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(OC)C3)c2c1,7.4,0.74
2724,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1,7.4,0.78
2725,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,7.4,0.9
2726,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@@H](OC)C3)c2c1,7.4,1.25
2727,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,7.4,0.77
2728,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,7.4,2.55
2729,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,7.4,1.46
2730,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,7.4,1.78
2731,COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,7.4,-0.65
2732,COc1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,7.4,3.8
2733,COc1cccc(-c2cc(=O)c3cc(NC(C)=O)ccc3[nH]2)c1,7.4,2.41
2734,COc1cccc(-c2cc3c(=N[C@H]4CCCNC4)[nH]cc(C(N)=O)c3s2)c1,7.4,1.82
2735,COc1cccc(-c2ccc(/C=C3\SC(=S)N(C(Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,7.4,1.5
2736,COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,7.4,1.27
2737,COc1cccc(C(=NO)NC2CCCCC2)c1,7.4,3.84
2738,COc1cccc(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,7.4,2.65
2739,COc1cccc(C(=O)NCCCOc2cccc3ccc(=N)[nH]c23)c1,7.4,2.46
2740,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,7.4,3.08
2741,COc1cccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)c1,7.4,3.1
2742,COc1cccc(CN=c2[nH]c(=NC(C)C)[nH]c3ccsc23)c1OC,7.4,3.7
2743,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1,7.4,0.91
2744,COc1cccc(COCC(O)CN2CCC(C(N)=O)CC2)c1,7.4,-0.5
2745,COc1cccc(N(C)c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)n1,7.4,3.37
2746,COc1cccc(N=c2[nH]c(=NCC3CCCO3)c3ccccc3[nH]2)c1,7.4,3.9
2747,COc1cccc(N=c2[nH]cnc3cc(OC)c(OC)cc23)c1,7.4,3.1
2748,COc1cccc(N=c2[nH]nc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,7.4,2.8
2749,COc1cccc(N=c2c(C(N)=O)c[nH]c3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,7.4,2.69
2750,COc1cccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1C,7.4,4.21
2751,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,7.4,3.11
2752,COc1cccc(NC(=O)c2cccc(Cc3c(C)nn(CCO)c3-c3ccccc3)c2)c1,7.4,4.29
2753,COc1cccc(OC)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,7.4,-0.27
2754,COc1cccc(Oc2c[nH]cnc2=O)c1,7.4,0.59
2755,COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,7.4,-0.42
2756,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,7.4,3.0
2757,COc1cccc([C@@H](c2ccc3c(c2)CN(C(=O)CC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,7.4,1.3
2758,COc1cccc([C@@H](c2ccc3c(c2)CN(CC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,7.4,2.5
2759,COc1cccc([C@@H](c2ccc3c(c2)CN(CCC(=O)O)CC3)N2C[C@@H](C)N(Cc3ccccc3)C[C@@H]2C)c1,7.4,2.3
2760,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,7.4,1.7
2761,COc1cccc2[nH]c(=Nc3ccccc3)oc(=O)c12,7.4,3.1
2762,COc1cccc2[nH]ncc12,7.4,2.1
2763,COc1cccc2c(-c3c(C)n(CC(=O)O)c4ccc(C)cc34)ccnc12,7.4,0.495
2764,COc1cccc2c(=O)cc(-c3ccccc3)[nH]c12,7.4,2.3
2765,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C[C@](O)(C(=O)CO)C=4,7.4,-0.33
2766,COc1cccc2c1c(=NS(=O)(=O)c1ccc(Cl)s1)[nH]n2Cc1cccc(CNC(=O)C(C)(C)O)c1,7.4,2.09
2767,COc1cccc2c1c(=NS(=O)(=O)c1ccc(Cl)s1)[nH]n2Cc1cccc(CNC(=O)C2COCCN2)c1,7.4,1.61
2768,COc1cccc2sc(=NC(=O)c3ccccc3)[nH]c12,7.4,3.96
2769,COc1ccccc1,7.4,2.09
2770,COc1ccccc1-c1coc2cc(O)ccc2c1=O,7.4,2.55
2771,COc1ccccc1-c1nc(=N)[nH][nH]1,7.4,0.91
2772,COc1ccccc1C(=NO)NC1CCCCC1,7.4,3.6
2773,COc1ccccc1C(=O)N=c1[nH]c2ccccc2[nH]1,7.4,2.9
2774,COc1ccccc1C(=O)N=c1[nH]c2ccccc2s1,7.4,3.61
2775,COc1ccccc1C(=O)NCC12CC3CC(CC(C3)C1)C2,7.4,4.43
2776,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,7.4,2.93
2777,COc1ccccc1C(C#N)NC(=O)C1CCCCC1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,7.4,3.57
2778,COc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4,2.77
2779,COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,7.4,0.8
2780,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.4,0.82
2781,COc1ccccc1CN(C(C)=O)c1ccc(Cl)cc1Oc1ccccc1,7.4,3.74
2782,COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1,7.4,3.0
2783,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.4,1.52
2784,COc1ccccc1CN=c1cc(C)cc[nH]1,7.4,3.28
2785,COc1ccccc1CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,7.4,0.87
2786,COc1ccccc1CNC(=O)c1ccc2cnccc2n1,7.4,1.8
2787,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.4,0.91
2788,COc1ccccc1CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,7.4,0.15
2789,COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1,7.4,1.5
2790,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2ccc(F)c(C(F)(F)F)c2)cc1,7.4,3.7
2791,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COCc2cccnc2)cc1,7.4,2.9
2792,COc1ccccc1Cn1c(C)nc2ccccc21,7.4,3.47
2793,COc1ccccc1Cn1c(O)c2ccccc2c1C(=O)NC1CCC(C)CC1,7.4,3.74
2794,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,7.4,2.93
2795,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,7.4,3.53
2796,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,7.4,3.0
2797,COc1ccccc1N1CCN(Cc2c(Br)c(=O)n(-c3ccccc3)n2C)CC1,7.4,2.5
2798,COc1ccccc1N1CCN(c2ccc(Nn3c(C)ccc3C)cc2)CC1,7.4,3.61
2799,COc1ccccc1N=c1cc(Oc2cc(C)c(C)nc2-c2ccccn2)cc[nH]1,7.4,3.37
2800,COc1ccccc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1OC,7.4,1.31
2801,COc1ccccc1OCC(O)CO,7.4,0.24
2802,COc1ccccc1OCC(O)COC(N)=O,7.4,0.36
2803,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,7.4,3.27
2804,COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,7.4,3.53
2805,COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,7.4,0.9
2806,COc1ccccc1Oc1c(OCCO)[nH]c(-c2ncccn2)nc1=NS(=O)(=O)c1ccc(C(C)(C)C)cc1,7.4,1.03
2807,COc1ccccc1Oc1ccc(N(Cc2cccnc2)S(=O)(=O)CC(F)(F)F)cc1,7.4,1.5
2808,COc1ccccc1Oc1ncccc1C(=NO)NC1CCCCC1,7.4,3.77
2809,COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4,0.89
2810,COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,7.4,2.1
2811,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,7.4,2.92
2812,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,7.4,1.69
2813,COc1ccnc(CSc2nc3ccccc3[nH]2)c1,7.4,2.89
2814,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,7.4,2.0
2815,COc1ccnc(N(C)c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,7.4,2.23
2816,COc1cnc(-c2ccccn2)nc1N(C)C,7.4,1.9
2817,COc1cnc(-c2ccccn2)nc1N(C)c1ccccc1,7.4,2.79
2818,COc1cnc(-c2ccccn2)nc1N1CCOCC1,7.4,1.52
2819,COc1cnc(-c2ccccn2)nc1Oc1ccc(F)cc1F,7.4,3.1
2820,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,7.4,3.04
2821,COc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,7.4,3.8
2822,COc1nc(-c2ccc(Cl)cc2Cl)c(CN)c(=N)[nH]1,7.4,1.6
2823,COc1nc(Br)c[nH]c1=NS(=O)(=O)c1ccc(Cl)s1,7.4,0.99
2824,COc1nc(Br)c[nH]c1=NS(=O)(=O)c1cccc2c(N(C)C)cccc12,7.4,1.9
2825,COc1nc(Cl)c[nH]c1=NS(=O)(=O)c1cccc2c(N(C)C)cccc12,7.4,1.74
2826,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,7.4,2.5
2827,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,7.4,4.3
2828,COc1ncc(C)cc1-c1cccc2c(=N)c(C(=O)NC3CC3)n[nH]c12,7.4,3.4
2829,COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,7.4,0.2
2830,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,7.4,-0.14
2831,COc1ncc[nH]c1=NS(=O)(=O)c1ccc(N)cc1,7.4,-0.65
2832,COc1ncccc1-c1cccc2c(=N)c3c(O)n(C4CCC4)cc3[nH]c12,7.4,3.26
2833,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1,7.4,2.6
2834,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc(N)c3)n2)CC1,7.4,1.35
2835,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,7.4,2.2
2836,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,7.4,0.7
2837,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,7.4,2.4
2838,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3ccccc3)n2)CC1,7.4,2.6
2839,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,7.4,0.85
2840,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1,7.4,2.06
2841,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,7.4,1.0
2842,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,7.4,1.7
2843,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3cc[nH]c23)n1,7.4,2.8
2844,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,7.4,1.94
2845,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1,7.4,1.92
2846,CS(=O)(=O)Cc1ccc2ccn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,7.4,2.49
2847,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,7.4,2.7
2848,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,7.4,3.3
2849,CS(=O)(=O)N1CCOc2cc(COc3ccccc3)cnc21,7.4,2.4
2850,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,7.4,4.0
2851,CS(=O)(=O)N1CCc2c(-c3cnc(=N)[nH]c3)nc(N3CCOCC3)nc21,7.4,1.2
2852,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,7.4,1.5
2853,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4,2.1
2854,CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4,2.2
2855,CS(=O)(=O)NCc1noc(C(CCCC2CCCCC2)CC(O)=NO)n1,7.4,2.3
2856,CS(=O)(=O)Nc1cc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc(C(N)=O)c1,7.4,2.28
2857,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,7.4,1.34
2858,CS(=O)(=O)Nc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1,7.4,0.25
2859,CS(=O)(=O)Nc1cccc(Cn2cnc3ccccc32)c1,7.4,2.08
2860,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)[C@H](Cc3ccccc3)C2)c1,7.4,2.06
2861,CS(=O)(=O)c1ccc(-c2c[nH]c(=N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,7.4,2.4
2862,CS(=O)(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1,7.4,0.68
2863,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,7.4,-0.52
2864,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,7.4,-0.87
2865,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,7.4,-0.75
2866,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,7.4,2.66
2867,CS(=O)(=O)c1ccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)s1,7.4,2.86
2868,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,7.4,2.84
2869,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(F)cc2)c[n+]1[O-],7.4,0.84
2870,CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)N=c2[nH]ccs2)cc1,7.4,3.87
2871,CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)N=c2cnc(C(O)CO)c[nH]2)cc1Cl,7.4,2.58
2872,CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1,7.4,2.9
2873,CS(=O)(=O)c1ccc(C(C[C@H]2CCC(=O)C2)C(=O)N=c2cncc[nH]2)cc1Cl,7.4,1.39
2874,CS(=O)(=O)c1ccc(CC(=O)N(C2CC2)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,7.4,2.89
2875,CS(=O)(=O)c1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NCC#N)CC2)cc1,7.4,0.67
2876,CS(=O)(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.4,1.51
2877,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,7.4,0.44
2878,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,7.4,-0.27
2879,CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)CC3,7.4,1.5
2880,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,7.4,1.41
2881,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,7.4,2.63
2882,CS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,7.4,-0.51
2883,CS(=O)(=O)c1ccc2c3c([nH]c2c1)CCN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)C3,7.4,1.5
2884,CS(=O)(=O)c1ccc2nc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)CC3)sc2c1,7.4,1.49
2885,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)c1,7.4,3.13
2886,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4ccoc34)[nH]2)c1,7.4,3.7
2887,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,7.4,2.91
2888,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4c3OCC4)[nH]2)c1,7.4,3.0
2889,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4c3OCO4)[nH]2)c1,7.4,2.83
2890,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4ccoc34)[nH]2)c1,7.4,3.52
2891,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4ncoc34)[nH]2)c1,7.4,2.5
2892,CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4ocnc34)[nH]2)c1,7.4,2.9
2893,CS(=O)(=O)c1cccc(N=c2nc(N(CC#N)c3c(Cl)ccc4c3OCO4)cc[nH]2)c1,7.4,3.16
2894,CS(=O)(=O)c1cccc2c3c([nH]c12)CCN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)C3,7.4,1.7
2895,CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,7.4,1.21
2896,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,7.4,2.34
2897,CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,7.4,3.4
2898,CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,7.4,2.7
2899,CSCCC(N)C(=O)O,7.4,0.51
2900,CSCCC(NC(=O)C(C)NC(C)=O)C(=O)NC(C(N)=O)C(C)C,7.0,-0.63
2901,CSCCC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,1.7
2902,CSCCC(NC(=O)C(CC(=O)O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,7.4,1.7
2903,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,1.6
2904,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,1.9
2905,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,6.5,-0.59
2906,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(N)=O,6.5,0.34
2907,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,6.5,-1.15
2908,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)[O-],7.0,-1.39
2909,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,7.4,1.9
2910,CSCCC(NC(=O)C([NH3+])CC(C)C)C(=O)[O-],7.0,-1.87
2911,CSCCC(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC([O])=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,7.4,1.6
2912,CSCCC(NC(=O)C([NH3+])Cc1ccccc1)C(=O)[O-],7.0,-1.59
2913,CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1,7.4,4.24
2914,CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1,7.4,3.69
2915,CSCCC(NC(C)=O)C(=O)NC(C(N)=O)C(C)C,7.0,-0.28
2916,CSCCC(NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,7.0,0.42
2917,CSCCC([NH3+])C(=O)NC(C(=O)[O-])C(C)C,7.0,-2.53
2918,CSCCC([NH3+])C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)[O-],7.0,-1.03
2919,CSCCC([NH3+])C(=O)NC(CC(C)C)C(=O)[O-],7.0,-1.84
2920,CSCc1cc(N2CCOCC2)nc(-c2ccccc2)n1,7.4,3.26
2921,CSc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,7.4,1.2
2922,CSc1ccc(-c2n[nH]c(=NC(=O)c3ccc(Cl)s3)o2)cc1,7.4,3.76
2923,CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,7.4,2.97
2924,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,7.4,3.49
2925,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,7.4,-0.84
2926,CSc1ccc(OCc2ccccc2)c(/C=C/c2ccc(C(=O)O)cn2)c1,7.4,2.45
2927,CSc1ccc(OCc2ccccc2)c(C(=O)N=c2ccc(C(=O)O)c[nH]2)c1,7.4,1.6
2928,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,7.4,3.55
2929,CSc1ccc2ncn(/C=C/C(=O)O)c(=O)c2c1,7.4,-1.05
2930,CSc1cccc(CCOCCS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)c1,7.4,1.63
2931,CSc1nc(-c2ccccc2)[nH]c(=N)n1,7.4,2.98
2932,CSc1nc(-c2ccccc2)nn1Cc1ccccc1,7.4,3.83
2933,CSc1nc(C(N)=O)c(N)s1,7.4,1.21
2934,CSc1nc2cc(Cl)ccc2[nH]1,7.4,3.22
2935,CSc1ncccc1C(=O)N=c1[nH]ccs1,7.4,1.43
2936,CSc1ncccc1C(=O)NCC1CCCCC1,7.4,2.93
2937,CSc1ncccc1C(=O)NCCc1ccc(Cl)cc1,7.4,3.31
2938,CSc1ncccc1C(=O)NCc1ccc(C)cc1,7.4,2.71
2939,CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.4,0.09
2940,C[C@@H](C#N)NC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,7.4,3.5
2941,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,7.4,2.44
2942,C[C@@H](CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)N=c2[nH]ccs2)c1,7.4,2.63
2943,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,7.4,2.32
2944,C[C@@H](Cc1ccccc1)OCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,7.4,1.81
2945,C[C@@H](N=C1CCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.2
2946,C[C@@H](N=C1CCCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.17
2947,C[C@@H](N=C1CCNC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.02
2948,C[C@@H](N=C1CNCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,2.49
